invoice_id,invoice_line_id,vendor_invoice_reference,vendor_id,vendor_name_raw,po_id,po_line_id,invoice_date,received_date,item_id,invoice_quantity,unit_price,tax_rate,line_subtotal,line_tax,line_total,currency,source_system,exception,exception_types
INV00129,INVL000129,SUP-INV00129,V0300,Apex Supplies Pvt Ltd,PO00280,POL000280,2026-03-27,2026-04-03,UTI-105,100,3827.71,0.05,382771.0,19138.55,401909.55,INR,EDI,0,
INV00130,INVL000130,SUP-INV00130,V0100,Fusion Components Pvt Ltd,PO02469,POL002469,2026-08-01,2026-08-07,LOG-034,2,5743.1,0.0,11486.2,0.0,11486.2,INR,Supplier Network,0,
INV00131,INVL000131,SUP-INV00131,V0255,Jupiter  Industries  Pvt  Ltd,PO02766,POL002766,2026-04-11,2026-04-14,LOG-114,2,5249.9,0.05,10499.8,524.99,11024.79,INR,EDI,0,
INV00132,INVL000132,SUP-INV00132,V0084,Horizon  Systems  Pvt  Ltd,PO02636,POL002636,2026-08-09,2026-08-10,PRO-144,20,29611.48,0.12,592229.6,71067.55,663297.15,INR,Vendor Portal,0,
INV00133,INVL000133,SUP-INV00133,V0030,Fusion Components Pvt Ltd,PO04735,POL004735,2026-07-15,2026-07-23,IT -138,5,22070.34,0.18,110351.7,19863.31,130215.01,INR,Vendor Portal,0,
INV00134,INVL000134,SUP-INV00134,V0028,Fusion Enterprises,PO02944,POL002944,2026-07-10,2026-07-17,OFF-130,10,1122.37,0.05,11223.7,561.19,11784.89,INR,EDI,0,
INV00135,INVL000135,SUP-INV00135,V0250,Evergreen Services Pvt Ltd,PO02660,POL002660,2026-07-04,2026-07-11,IT -037,2,24272.8,0.0,48545.6,0.0,48545.6,INR,EDI,0,
INV00136,INVL000136,SUP-INV00136,V0028,Fusion Enterprises Pvt Ltd,PO04926,POL004926,2026-07-21,2026-07-29,OFF-146,10,173.95,0.18,1739.5,313.11,2052.61,INR,Email OCR,0,
INV00137,INVL000137,SUP-INV00137,V0112,Horizon  Services  Pvt  Ltd,PO03020,POL003020,2026-07-19,2026-07-25,MAR-116,250,12557.6,0.05,3139400.0,156970.0,3296370.0,INR,Email OCR,0,
INV00138,INVL000138,SUP-INV00138,V0148,Global Enterprises Pvt Ltd,PO00015,POL000015,2026-07-30,2026-07-31,IT -152,10,3933.52,0.18,39335.2,7080.34,46415.54,INR,EDI,0,
INV00139,INVL000139,SUP-INV00139,V0467,Apex Logistics Pvt Ltd,PO03806,POL003806,2026-04-24,2026-04-30,LOG-066,2,5295.2,0.12,10590.4,1270.85,11861.25,INR,EDI,0,
INV00140,INVL000140,SUP-INV00140,V0353,Bluewave Industries Pvt Ltd,PO03253,POL003253,2026-02-17,2026-02-20,PRO-060,5,12331.85,0.0,61659.25,0.0,61659.25,INR,Supplier Network,0,
INV00141,INVL000141,SUP-INV00141,V0323,Bluewave Industries Pvt Ltd,PO02715,POL002715,2026-04-12,2026-04-20,FAC-145,500,1911.27,0.05,955635.0,47781.75,1003416.75,INR,Email OCR,0,
INV00142,INVL000142,SUP-INV00142,V0097,Crest Components Pvt Ltd,PO03617,POL003617,2026-06-12,2026-06-12,UTI-138,100,2974.32,0.18,297432.0,53537.76,350969.76,INR,Supplier Network,0,
INV00143,INVL000143,SUP-INV00143,V0101,Apex Components Pvt Ltd,PO01280,POL001280,2026-06-25,2026-07-03,IT -141,1,15288.22,0.0,15288.22,0.0,15288.22,INR,Email OCR,0,
INV00144,INVL000144,SUP-INV00144,V0185,Fusion Enterprises Pvt Ltd,PO02973,POL002973,2026-03-23,2026-03-31,MAR-022,10,7356.38,0.18,73563.8,13241.48,86805.28,INR,EDI,0,
INV00145,INVL000145,SUP-INV00145,V0262,Delta Enterprises Pvt Ltd,PO04330,POL004330,2026-06-25,2026-06-27,PRO-085,20,3129.95,0.0,62599.0,0.0,62599.0,INR,Email OCR,0,
INV00146,INVL000146,SUP-INV00146,V0149,Apex Services Pvt Ltd,PO02550,POL002550,2026-06-21,2026-06-27,LOG-036,5,5198.79,0.0,25993.95,0.0,25993.95,INR,EDI,0,
INV00147,INVL000147,SUP-INV00147,V0292,Jupiter Services Pvt Ltd,PO00317,POL000317,2026-02-14,2026-02-22,OFF-040,50,1105.63,0.0,55281.5,0.0,55281.5,INR,EDI,0,
INV00148,INVL000148,SUP-INV00148,V0214,Bluewave Systems,PO01570,POL001570,2026-08-01,2026-08-09,FAC-024,5,5901.87,0.18,29509.35,5311.68,34821.03,INR,Vendor Portal,0,
INV00149,INVL000149,SUP-INV00149,V0286,Delta Services Pvt Ltd,PO04146,POL004146,2026-06-20,2026-06-24,OFF-081,500,762.81,0.05,381405.0,19070.25,400475.25,INR,EDI,0,
INV00150,INVL000150,SUP-INV00150,V0247,Horizon Logistics Pvt Ltd,PO01772,POL001772,2026-06-25,2026-06-28,IT -075,250,22344.15,0.18,5586037.5,1005486.75,6591524.25,INR,Vendor Portal,0,
INV00151,INVL000151,SUP-INV00151,V0009,Delta Solutions Pvt Ltd,PO02353,POL002353,2026-03-18,2026-03-18,FAC-006,20,2210.38,0.0,44207.6,0.0,44207.6,INR,Email OCR,0,
INV00152,INVL000152,SUP-INV00152,V0039,Apex Components Pvt Ltd,PO04293,POL004293,2026-04-01,2026-04-02,IT -153,2,2842.9,0.12,5685.8,682.3,6368.1,INR,Email OCR,0,
INV00153,INVL000153,SUP-INV00153,V0345,Evergreen Logistics Pvt Ltd,PO04988,POL004988,2026-06-11,2026-06-11,UTI-023,1,4896.16,0.12,4896.16,587.54,5483.7,INR,Vendor Portal,0,
INV00154,INVL000154,SUP-INV00154,V0229,Horizon Supplies Pvt Ltd,PO04641,POL004641,2026-02-08,2026-02-14,OFF-060,250,1589.98,0.0,397495.0,0.0,397495.0,INR,Email OCR,0,
INV00155,INVL000155,SUP-INV00155,V0496,Jupiter  Logistics  Pvt  Ltd,PO01901,POL001901,2026-04-21,2026-04-22,MAR-102,5,13189.06,0.05,65945.3,3297.27,69242.57,INR,Supplier Network,0,
INV00156,INVL000156,SUP-INV00156,V0446,Horizon Services,PO03060,POL003060,2026-03-16,2026-03-24,MAN-084,1,3211.31,0.0,3211.31,0.0,3211.31,INR,Supplier Network,0,
INV00157,INVL000157,SUP-INV00157,V0273,Global Services Pvt Ltd,PO00573,POL000573,2026-07-30,2026-08-07,FAC-135,500,4359.14,0.18,2179570.0,392322.6,2571892.6,INR,Vendor Portal,0,
INV00158,INVL000158,SUP-INV00158,V0257,Evergreen Components,PO02613,POL002613,2026-05-16,2026-05-18,PRO-129,2,33668.85,0.05,67337.7,3366.89,70704.59,INR,Vendor Portal,0,
INV00159,INVL000159,SUP-INV00159,V0344,Fusion Industries Pvt Ltd,PO04037,POL004037,2026-06-18,2026-06-18,UTI-052,100,4850.75,0.05,485075.0,24253.75,509328.75,INR,EDI,0,
INV00160,INVL000160,SUP-INV00160,V0337,Evergreen Supplies Pvt Ltd,PO01262,POL001262,2026-05-21,2026-05-26,OFF-045,250,1770.04,0.12,442510.0,53101.2,495611.2,INR,Email OCR,0,
INV00161,INVL000161,SUP-INV00161,V0104,Apex Solutions Pvt Ltd,PO01725,POL001725,2026-03-04,2026-03-06,OFF-126,100,880.94,0.12,88094.0,10571.28,98665.28,INR,Supplier Network,0,
INV00162,INVL000162,SUP-INV00162,V0194,Horizon Enterprises Pvt Ltd,PO03103,POL003103,2026-06-10,2026-06-14,LOG-156,2,4982.61,0.05,9965.22,498.26,10463.48,INR,Email OCR,0,
INV00163,INVL000163,SUP-INV00163,V0386,Apex Systems,PO04598,POL004598,2026-07-31,2026-08-05,MAN-100,100,2913.85,0.05,291385.0,14569.25,305954.25,INR,EDI,0,
INV00164,INVL000164,SUP-INV00164,V0337,Evergreen Supplies Pvt Ltd,PO02775,POL002775,2026-05-14,2026-05-14,OFF-010,5,1344.11,0.05,6720.55,336.03,7056.58,INR,Supplier Network,0,
INV00165,INVL000165,SUP-INV00165,V0274,Evergreen Supplies Pvt Ltd,PO02722,POL002722,2026-05-14,2026-05-19,MAN-159,1,1845.68,0.05,1845.68,92.28,1937.96,INR,Email OCR,0,
INV00166,INVL000166,SUP-INV00166,V0281,Fusion Components Pvt Ltd,PO04129,POL004129,2026-01-29,2026-02-05,IT -078,10,15617.36,0.05,156173.6,7808.68,163982.28,INR,EDI,0,
INV00167,INVL000167,SUP-INV00167,V0031,Delta Solutions Pvt Ltd,PO01926,POL001926,2026-06-05,2026-06-11,IT -100,50,11186.32,0.18,559316.0,100676.88,659992.88,INR,Vendor Portal,0,
INV00168,INVL000168,SUP-INV00168,V0417,Horizon Systems Pvt Ltd,PO03981,POL003981,2026-03-27,2026-03-30,OFF-019,20,972.69,0.18,19453.8,3501.68,22955.48,INR,Vendor Portal,0,
INV00169,INVL000169,SUP-INV00169,V0263,Apex Solutions Pvt Ltd,PO01101,POL001101,2026-05-23,2026-05-29,OFF-118,250,804.16,0.05,201040.0,10052.0,211092.0,INR,Vendor Portal,0,
INV00170,INVL000170,SUP-INV00170,V0096,Global Components Pvt Ltd,PO00722,POL000722,2026-02-24,2026-02-24,OFF-055,100,439.18,0.05,43918.0,2195.9,46113.9,INR,Supplier Network,0,
INV00171,INVL000171,SUP-INV00171,V0028,Fusion Enterprises Pvt Ltd,PO01671,POL001671,2026-04-27,2026-05-04,OFF-134,100,1939.42,0.0,193942.0,0.0,193942.0,INR,Supplier Network,0,
INV00172,INVL000172,SUP-INV00172,V0268,Fusion Supplies Pvt Ltd,PO00238,POL000238,2026-08-07,2026-08-14,OFF-056,250,1158.12,0.05,289530.0,14476.5,304006.5,INR,Email OCR,0,
INV00173,INVL000173,SUP-INV00173,V0053,Bluewave Services Pvt Ltd,PO03733,POL003733,2026-03-12,2026-03-19,PRO-141,250,15697.9,0.05,3924475.0,196223.75,4120698.75,INR,Supplier Network,0,
INV00174,INVL000174,SUP-INV00174,V0442,Crest Logistics Pvt Ltd,PO00656,POL000656,2026-08-14,2026-08-22,UTI-040,20,2716.29,0.05,54325.8,2716.29,57042.09,INR,Supplier Network,0,
INV00175,INVL000175,SUP-INV00175,V0111,Fusion Solutions Pvt Ltd,PO03765,POL003765,2026-02-09,2026-02-11,PRO-089,1,18086.65,0.18,18086.65,3255.6,21342.25,INR,Supplier Network,0,
INV00176,INVL000176,SUP-INV00176,V0350,Apex Services Pvt Ltd,PO01099,POL001099,2026-03-07,2026-03-09,PRO-128,500,3586.72,0.18,1793360.0,322804.8,2116164.8,INR,Email OCR,0,
INV00177,INVL000177,SUP-INV00177,V0500,Apex Logistics Pvt Ltd,PO01199,POL001199,2026-06-29,2026-07-04,UTI-080,20,429.18,0.12,8583.6,1030.03,9613.63,INR,Vendor Portal,0,
INV00178,INVL000178,SUP-INV00178,V0052,Apex Logistics Pvt Ltd,PO00474,POL000474,2026-07-24,2026-07-29,UTI-103,2,1328.08,0.0,2656.16,0.0,2656.16,INR,Supplier Network,0,
INV00179,INVL000179,SUP-INV00179,V0102,Jupiter Systems Pvt Ltd,PO04120,POL004120,2026-07-24,2026-07-27,PRO-123,5,35477.65,0.05,177388.25,8869.41,186257.66,INR,Email OCR,0,
INV00180,INVL000180,SUP-INV00180,V0266,CREST COMPONENTS PVT LTD,PO04991,POL004991,2026-07-09,2026-07-14,FAC-020,1,7548.25,0.18,7548.25,1358.68,8906.93,INR,Supplier Network,0,
INV00181,INVL000181,SUP-INV00181,V0354,Crest Enterprises Pvt Ltd,PO04670,POL004670,2026-06-16,2026-06-19,IT -132,250,1794.96,0.12,448740.0,53848.8,502588.8,INR,Email OCR,0,
INV00182,INVL000182,SUP-INV00182,V0049,Evergreen Logistics Pvt Ltd,PO02428,POL002428,2026-09-26,2026-10-03,MAR-026,100,2561.99,0.05,256199.0,12809.95,269008.95,INR,Email OCR,0,
INV00183,INVL000183,SUP-INV00183,V0230,Global Systems Pvt Ltd,PO00773,POL000773,2026-09-26,2026-10-02,IT -127,100,2915.16,0.18,291516.0,52472.88,343988.88,INR,Vendor Portal,0,
INV00184,INVL000184,SUP-INV00184,V0478,Global Systems Pvt Ltd,PO01651,POL001651,2026-05-11,2026-05-14,UTI-042,500,2560.87,0.12,1280435.0,153652.2,1434087.2,INR,Supplier Network,0,
INV00185,INVL000185,SUP-INV00185,V0187,Jupiter Logistics Pvt Ltd,PO01242,POL001242,2026-03-04,2026-03-07,FAC-103,5,5571.55,0.05,27857.75,1392.89,29250.64,INR,EDI,0,
INV00186,INVL000186,SUP-INV00186,V0210,Global Logistics Pvt Ltd,PO04483,POL004483,2026-03-30,2026-04-02,MAR-103,100,8803.09,0.18,880309.0,158455.62,1038764.62,INR,Supplier Network,0,
INV00187,INVL000187,SUP-INV00187,V0166,Evergreen Components Pvt Ltd,PO01833,POL001833,2026-05-28,2026-05-30,MAR-135,10,8157.47,0.12,81574.7,9788.96,91363.66,INR,Email OCR,0,
INV00188,INVL000188,SUP-INV00188,V0393,Bluewave Logistics Pvt Ltd,PO03217,POL003217,2026-05-20,2026-05-24,UTI-097,100,4533.04,0.18,453304.0,81594.72,534898.72,INR,EDI,0,
INV00189,INVL000189,SUP-INV00189,V0425,Fusion Systems Pvt Ltd,PO04625,POL004625,2026-04-18,2026-04-20,OFF-158,20,1433.88,0.12,28677.6,3441.31,32118.91,INR,EDI,0,
INV00190,INVL000190,SUP-INV00190,V0455,HORIZON SYSTEMS PVT LTD,PO02144,POL002144,2026-02-05,2026-02-13,UTI-141,2,2640.08,0.12,5280.16,633.62,5913.78,INR,EDI,0,
INV00191,INVL000191,SUP-INV00191,V0061,Delta Industries,PO01896,POL001896,2026-03-05,2026-03-11,OFF-008,50,170.97,0.0,8548.5,0.0,8548.5,INR,Email OCR,0,
INV00192,INVL000192,SUP-INV00192,V0313,Evergreen Logistics,PO04793,POL004793,2026-04-26,2026-05-03,OFF-043,1,672.81,0.12,672.81,80.74,753.55,INR,Email OCR,0,
INV00193,INVL000193,SUP-INV00193,V0344,Fusion Industries Pvt Ltd,PO02495,POL002495,2026-05-29,2026-06-03,UTI-102,5,2588.12,0.05,12940.6,647.03,13587.63,INR,Vendor Portal,0,
INV00194,INVL000194,SUP-INV00194,V0113,Indus Industries Pvt Ltd,PO02950,POL002950,2026-04-10,2026-04-17,FAC-139,5,5888.23,0.0,29441.15,0.0,29441.15,INR,EDI,0,
INV00195,INVL000195,SUP-INV00195,V0312,Global Solutions Pvt Ltd,PO00980,POL000980,2026-08-03,2026-08-04,PRO-051,500,4391.76,0.18,2195880.0,395258.4,2591138.4,INR,Supplier Network,0,
INV00196,INVL000196,SUP-INV00196,V0058,Delta Logistics Pvt Ltd,PO04640,POL004640,2026-05-11,2026-05-14,FAC-113,2,1600.87,0.12,3201.74,384.21,3585.95,INR,EDI,0,
INV00197,INVL000197,SUP-INV00197,V0183,Apex Systems Pvt Ltd,PO04682,POL004682,2026-07-02,2026-07-05,PRO-040,20,25625.04,0.18,512500.8,92250.14,604750.94,INR,Email OCR,0,
INV00198,INVL000198,SUP-INV00198,V0394,Global Services Pvt Ltd,PO02137,POL002137,2026-06-09,2026-06-14,OFF-100,100,683.28,0.05,68328.0,3416.4,71744.4,INR,Supplier Network,0,
INV00199,INVL000199,SUP-INV00199,V0470,Crest Components Pvt Ltd,PO01583,POL001583,2026-06-23,2026-06-24,FAC-093,100,7307.36,0.12,730736.0,87688.32,818424.32,INR,EDI,0,
INV00200,INVL000200,SUP-INV00200,V0036,Crest Solutions Pvt Ltd,PO01344,POL001344,2026-03-26,2026-03-30,FAC-129,250,4043.73,0.18,1010932.5,181967.85,1192900.35,INR,Email OCR,0,
INV00201,INVL000201,SUP-INV00201,V0075,Delta Services Pvt Ltd,PO03023,POL003023,2026-02-25,2026-03-04,MAN-127,2,638.61,0.05,1277.22,63.86,1341.08,INR,EDI,0,
INV00202,INVL000202,SUP-INV00202,V0133,Global Enterprises Pvt Ltd,PO03775,POL003775,2026-05-05,2026-05-13,UTI-114,500,4898.36,0.0,2449180.0,0.0,2449180.0,INR,EDI,0,
INV00203,INVL000203,SUP-INV00203,V0355,Horizon Industries Pvt Ltd,PO04367,POL004367,2026-03-23,2026-03-23,PRO-032,500,23902.6,0.05,11951300.0,597565.0,12548865.0,INR,Supplier Network,0,
INV00204,INVL000204,SUP-INV00204,V0175,Global Enterprises Pvt Ltd,PO00931,POL000931,2026-03-04,2026-03-12,FAC-146,5,7823.84,0.18,39119.2,7041.46,46160.66,INR,EDI,0,
INV00205,INVL000205,SUP-INV00205,V0412,Jupiter Logistics Pvt Ltd,PO03723,POL003723,2026-03-30,2026-04-04,LOG-111,20,7638.97,0.0,152779.4,0.0,152779.4,INR,Supplier Network,0,
INV00206,INVL000206,SUP-INV00206,V0291,Fusion Enterprises Pvt Ltd,PO01324,POL001324,2026-05-04,2026-05-09,IT -073,10,17859.37,0.05,178593.7,8929.69,187523.39,INR,EDI,0,
INV00207,INVL000207,SUP-INV00207,V0447,Indus Systems Pvt Ltd,PO00782,POL000782,2026-06-02,2026-06-10,OFF-157,250,696.11,0.18,174027.5,31324.95,205352.45,INR,Supplier Network,0,
INV00208,INVL000208,SUP-INV00208,V0273,Global Services Pvt Ltd,PO01168,POL001168,2026-07-12,2026-07-18,FAC-074,1,1104.74,0.12,1104.74,132.57,1237.31,INR,EDI,0,
INV00209,INVL000209,SUP-INV00209,V0175,Global Enterprises Pvt Ltd,PO04186,POL004186,2026-05-31,2026-06-07,FAC-127,5,4577.81,0.12,22889.05,2746.69,25635.74,INR,Email OCR,0,
INV00210,INVL000210,SUP-INV00210,V0230,Global Systems Pvt Ltd,PO01681,POL001681,2026-05-28,2026-05-29,IT -158,5,20204.58,0.05,101022.9,5051.15,106074.05,INR,Supplier Network,0,
INV00211,INVL000211,SUP-INV00211,V0091,Evergreen Systems Pvt Ltd,PO01060,POL001060,2026-08-08,2026-08-13,FAC-106,20,429.18,0.12,8583.6,1030.03,9613.63,INR,Vendor Portal,0,
INV00212,INVL000212,SUP-INV00212,V0482,INDUS ENTERPRISES PVT LTD,PO03244,POL003244,2026-04-28,2026-05-01,IT -085,2,2116.53,0.12,4233.06,507.97,4741.03,INR,Email OCR,0,
INV00213,INVL000213,SUP-INV00213,V0117,Fusion Supplies Pvt Ltd,PO04570,POL004570,2026-05-10,2026-05-16,OFF-136,20,709.52,0.0,14190.4,0.0,14190.4,INR,Supplier Network,0,
INV00214,INVL000214,SUP-INV00214,V0312,Global  Solutions  Pvt  Ltd,PO01828,POL001828,2026-06-27,2026-06-29,PRO-065,20,7822.97,0.12,156459.4,18775.13,175234.53,INR,Supplier Network,0,
INV00215,INVL000215,SUP-INV00215,V0337,Evergreen Supplies Pvt Ltd,PO01262,POL001262,2026-06-21,2026-06-28,OFF-045,250,1770.04,0.12,442510.0,53101.2,495611.2,INR,Supplier Network,0,
INV00216,INVL000216,SUP-INV00216,V0009,Delta Solutions Pvt Ltd,PO02108,POL002108,2026-03-07,2026-03-09,FAC-067,20,6121.81,0.05,122436.2,6121.81,128558.01,INR,Email OCR,0,
INV00217,INVL000217,SUP-INV00217,V0383,Apex Services Pvt Ltd,PO04045,POL004045,2026-05-04,2026-05-06,PRO-087,1,5140.36,0.05,5140.36,257.02,5397.38,INR,EDI,0,
INV00218,INVL000218,SUP-INV00218,V0477,Apex Industries Pvt Ltd,PO00244,POL000244,2026-05-28,2026-06-04,MAN-003,20,864.51,0.18,17290.2,3112.24,20402.44,INR,Vendor Portal,0,
INV00219,INVL000219,SUP-INV00219,V0075,Delta Services Pvt Ltd,PO02122,POL002122,2026-05-04,2026-05-08,MAN-119,5,2765.62,0.05,13828.1,691.41,14519.51,INR,Email OCR,0,
INV00220,INVL000220,SUP-INV00220,V0179,Global Enterprises Pvt Ltd,PO04850,POL004850,2026-08-31,2026-09-05,FAC-103,50,7043.34,0.12,352167.0,42260.04,394427.04,INR,Supplier Network,0,
INV00221,INVL000221,SUP-INV00221,V0323,Bluewave Industries Pvt Ltd,PO00099,POL000099,2026-02-25,2026-03-02,FAC-018,20,3320.65,0.18,66413.0,11954.34,78367.34,INR,EDI,0,
INV00222,INVL000222,SUP-INV00222,V0443,Fusion Logistics Pvt Ltd,PO00667,POL000667,2026-06-07,2026-06-13,LOG-120,5,1875.98,0.0,9379.9,0.0,9379.9,INR,EDI,0,
INV00223,INVL000223,SUP-INV00223,V0370,Delta Enterprises Pvt Ltd,PO00142,POL000142,2026-06-03,2026-06-09,IT -068,100,9111.95,0.05,911195.0,45559.75,956754.75,INR,Vendor Portal,0,
INV00224,INVL000224,SUP-INV00224,V0046,Delta Enterprises Pvt Ltd,PO00500,POL000500,2026-06-27,2026-07-04,OFF-134,500,729.93,0.12,364965.0,43795.8,408760.8,INR,Supplier Network,0,
INV00225,INVL000225,SUP-INV00225,V0411,Horizon Components Pvt Ltd,PO02132,POL002132,2026-03-28,2026-04-02,OFF-013,10,213.4,0.12,2134.0,256.08,2390.08,INR,EDI,0,
INV00226,INVL000226,SUP-INV00226,V0020,Fusion Logistics Pvt Ltd,PO01902,POL001902,2026-07-14,2026-07-19,MAN-069,2,2412.07,0.05,4824.14,241.21,5065.35,INR,Vendor Portal,0,
INV00227,INVL000227,SUP-INV00227,V0483,Apex Enterprises Pvt Ltd,PO04771,POL004771,2026-03-29,2026-03-31,LOG-149,100,3287.88,0.0,328788.0,0.0,328788.0,INR,Email OCR,0,
INV00228,INVL000228,SUP-INV00228,V0069,Delta Systems,PO04136,POL004136,2026-02-27,2026-03-04,LOG-084,500,2832.48,0.12,1416240.0,169948.8,1586188.8,INR,EDI,0,
INV00229,INVL000229,SUP-INV00229,V0215,Evergreen Components Pvt Ltd,PO04281,POL004281,2026-05-28,2026-05-30,OFF-010,10,1520.8,0.12,15208.0,1824.96,17032.96,INR,EDI,0,
INV00230,INVL000230,SUP-INV00230,V0227,Horizon Services Pvt Ltd,PO00208,POL000208,2026-05-08,2026-05-08,FAC-007,5,2405.5,0.12,12027.5,1443.3,13470.8,INR,Supplier Network,0,
INV00231,INVL000231,SUP-INV00231,V0461,Bluewave Systems Pvt Ltd,PO02799,POL002799,2026-06-20,2026-06-28,OFF-034,20,1690.39,0.05,33807.8,1690.39,35498.19,INR,Vendor Portal,0,
INV00232,INVL000232,SUP-INV00232,V0091,Evergreen Systems Pvt Ltd,PO02628,POL002628,2026-07-31,2026-08-07,FAC-154,500,1427.11,0.12,713555.0,85626.6,799181.6,INR,EDI,0,
INV00233,INVL000233,SUP-INV00233,V0032,BLUEWAVE COMPONENTS PVT LTD,PO02176,POL002176,2026-05-20,2026-05-25,MAN-158,10,970.27,0.0,9702.7,0.0,9702.7,INR,Vendor Portal,0,
INV00234,INVL000234,SUP-INV00234,V0349,Indus Enterprises Pvt Ltd,PO00511,POL000511,2026-07-22,2026-07-22,UTI-037,20,3583.51,0.05,71670.2,3583.51,75253.71,INR,Vendor Portal,0,
INV00235,INVL000235,SUP-INV00235,V0490,Bluewave Solutions Pvt Ltd,PO04313,POL004313,2026-09-14,2026-09-20,UTI-033,500,1126.59,0.18,563295.0,101393.1,664688.1,INR,EDI,0,
INV00236,INVL000236,SUP-INV00236,V0037,Crest Industries Pvt Ltd,PO01080,POL001080,2026-10-01,2026-10-03,MAN-080,250,369.51,0.12,92377.5,11085.3,103462.8,INR,Email OCR,0,
INV00237,INVL000237,SUP-INV00237,V0214,Bluewave Systems Pvt Ltd,PO03511,POL003511,2026-04-26,2026-04-28,FAC-008,500,7910.53,0.05,3955265.0,197763.25,4153028.25,INR,Supplier Network,0,
INV00238,INVL000238,SUP-INV00238,V0440,Global Systems Pvt Ltd,PO04474,POL004474,2026-05-16,2026-05-22,PRO-118,20,8672.89,0.05,173457.8,8672.89,182130.69,INR,Vendor Portal,0,
INV00239,INVL000239,SUP-INV00239,V0223,Fusion Components Pvt Ltd,PO04844,POL004844,2026-06-19,2026-06-21,OFF-046,5,479.75,0.0,2398.75,0.0,2398.75,INR,Email OCR,0,
INV00240,INVL000240,SUP-INV00240,V0274,Evergreen Supplies Pvt Ltd,PO04429,POL004429,2026-05-27,2026-06-03,MAN-096,500,3228.75,0.12,1614375.0,193725.0,1808100.0,INR,Vendor Portal,0,
INV00241,INVL000241,SUP-INV00241,V0326,Crest Services Pvt Ltd,PO03949,POL003949,2026-06-24,2026-06-25,PRO-074,1,4669.49,0.05,4669.49,233.47,4902.96,INR,EDI,0,
INV00242,INVL000242,SUP-INV00242,V0361,Indus Enterprises Pvt Ltd,PO02809,POL002809,2026-08-06,2026-08-09,MAR-029,100,721.31,0.05,72131.0,3606.55,75737.55,INR,EDI,0,
INV00243,INVL000243,SUP-INV00243,V0162,Global Supplies Pvt Ltd,PO02990,POL002990,2026-08-10,2026-08-14,PRO-042,100,23480.81,0.05,2348081.0,117404.05,2465485.05,INR,Email OCR,0,
INV00244,INVL000244,SUP-INV00244,V0067,Apex Supplies Pvt Ltd,PO01753,POL001753,2026-02-20,2026-02-20,OFF-009,5,510.92,0.05,2554.6,127.73,2682.33,INR,EDI,0,
INV00245,INVL000245,SUP-INV00245,V0445,Jupiter Systems Pvt Ltd,PO00988,POL000988,2026-07-21,2026-07-29,IT -038,2,4543.55,0.05,9087.1,454.36,9541.46,INR,EDI,0,
INV00246,INVL000246,SUP-INV00246,V0097,Crest Components Pvt Ltd,PO00825,POL000825,2026-09-12,2026-09-12,UTI-051,2,4343.42,0.05,8686.84,434.34,9121.18,INR,Supplier Network,0,
INV00247,INVL000247,SUP-INV00247,V0461,Bluewave Systems Pvt Ltd,PO01440,POL001440,2026-02-06,2026-02-10,OFF-046,250,1495.25,0.05,373812.5,18690.62,392503.12,INR,Supplier Network,0,
INV00248,INVL000248,SUP-INV00248,V0453,Horizon Systems Pvt Ltd,PO00089,POL000089,2026-05-04,2026-05-04,UTI-024,2,3460.54,0.05,6921.08,346.05,7267.13,INR,Vendor Portal,0,
INV00249,INVL000249,SUP-INV00249,V0420,Indus Solutions Pvt Ltd,PO04911,POL004911,2026-02-08,2026-02-14,FAC-124,10,2840.35,0.12,28403.5,3408.42,31811.92,INR,Email OCR,0,
INV00250,INVL000250,SUP-INV00250,V0474,APEX LOGISTICS PVT LTD,PO04366,POL004366,2026-01-28,2026-02-04,OFF-104,100,1273.81,0.18,127381.0,22928.58,150309.58,INR,Email OCR,0,
INV00251,INVL000251,SUP-INV00251,V0323,Bluewave Industries Pvt Ltd,PO00225,POL000225,2026-05-10,2026-05-14,FAC-027,10,3343.91,0.12,33439.1,4012.69,37451.79,INR,Supplier Network,0,
INV00252,INVL000252,SUP-INV00252,V0401,BLUEWAVE SOLUTIONS PVT LTD,PO03345,POL003345,2026-04-28,2026-05-03,LOG-080,5,7307.49,0.12,36537.45,4384.49,40921.94,INR,EDI,0,
INV00253,INVL000253,SUP-INV00253,V0425,Fusion Systems Pvt Ltd,PO03433,POL003433,2026-03-22,2026-03-26,OFF-136,250,688.19,0.12,172047.5,20645.7,192693.2,INR,Vendor Portal,0,
INV00254,INVL000254,SUP-INV00254,V0332,Fusion Components Pvt Ltd,PO02320,POL002320,2026-06-01,2026-06-02,OFF-135,500,74.18,0.05,37090.0,1854.5,38944.5,INR,Email OCR,0,
INV00255,INVL000255,SUP-INV00255,V0098,Global Enterprises Pvt Ltd,PO04965,POL004965,2026-05-16,2026-05-19,IT -155,100,8804.65,0.05,880465.0,44023.25,924488.25,INR,Email OCR,0,
INV00256,INVL000256,SUP-INV00256,V0390,Global  Industries  Pvt  Ltd,PO02257,POL002257,2026-04-27,2026-05-01,IT -100,50,19066.93,0.18,953346.5,171602.37,1124948.87,INR,Supplier Network,0,
INV00257,INVL000257,SUP-INV00257,V0081,FUSION SOLUTIONS PVT LTD,PO02833,POL002833,2026-03-09,2026-03-11,PRO-001,1,18656.5,0.05,18656.5,932.83,19589.33,INR,Supplier Network,0,
