payment_id,invoice_id,payment_date,payment_amount,status
PAY000514,INV00514,2026-06-09,272178.92,Paid
PAY000515,INV00515,2026-06-17,22814.83,Paid
PAY000516,INV00516,2026-04-25,174348.0,Paid
PAY000517,INV00517,2026-04-08,10213.73,Paid
PAY000518,INV00518,2026-03-26,152538.33,Paid
PAY000519,INV00519,2026-05-24,399810.0,Paid
PAY000520,INV00520,2026-09-03,18733.68,Paid
PAY000521,INV00521,2026-05-16,12708.99,Paid
PAY000522,INV00522,2026-05-22,16040.47,Paid
PAY000523,INV00523,2026-06-10,119464.0,Paid
PAY000524,INV00524,2026-10-08,3344.92,Paid
PAY000525,INV00525,2026-08-03,2470331.36,Paid
PAY000526,INV00526,2026-05-06,13510.01,Paid
PAY000527,INV00527,2026-01-22,340760.0,Paid
PAY000528,INV00528,2026-07-30,3464.03,Paid
PAY000529,INV00529,2026-09-09,4183.85,Paid
PAY000530,INV00530,2026-08-10,4219924.8,Paid
PAY000531,INV00531,2026-07-16,11483.83,Paid
PAY000532,INV00532,2026-10-19,9064550.0,Paid
PAY000533,INV00533,2026-05-02,7231.96,Paid
PAY000534,INV00534,2026-09-17,136822.35,Paid
PAY000535,INV00535,2026-08-17,482939.62,Paid
PAY000536,INV00536,2026-02-12,181525.58,Paid
PAY000537,INV00537,2026-09-08,304006.5,Paid
PAY000538,INV00538,2026-03-05,4039081.0,Paid
PAY000539,INV00539,2026-03-21,7298547.5,Paid
PAY000540,INV00540,2026-08-13,9613.63,Paid
PAY000541,INV00541,2026-07-27,5913129.6,Paid
PAY000542,INV00542,2026-08-24,117784.8,Paid
PAY000543,INV00543,2026-06-20,6137.56,Paid
PAY000544,INV00544,2026-05-07,15581.9,Paid
PAY000545,INV00545,2026-05-11,497589.75,Paid
PAY000546,INV00546,2026-05-08,3277512.0,Paid
PAY000547,INV00547,2026-06-26,12464.2,Paid
PAY000548,INV00548,2026-08-21,997658.0,Paid
PAY000549,INV00549,2026-10-18,84811.14,Paid
PAY000550,INV00550,2026-06-19,5374005.0,Paid
PAY000551,INV00551,2026-06-03,3820.76,Paid
PAY000552,INV00552,2026-09-13,29462.5,Paid
PAY000553,INV00553,2026-11-18,1940821.12,Paid
PAY000554,INV00554,2026-06-03,1794623.25,Paid
PAY000555,INV00555,2026-07-13,208592.78,Paid
PAY000556,INV00556,2026-02-02,394.38,Paid
PAY000557,INV00557,2026-05-03,7140.3,Paid
PAY000558,INV00558,2026-04-14,51688.22,Paid
PAY000559,INV00559,2026-07-03,1511932.5,Paid
PAY000560,INV00560,2026-07-20,173710.95,Paid
PAY000561,INV00561,2026-02-19,475093.5,Paid
PAY000562,INV00562,2026-09-21,69127.52,Paid
PAY000563,INV00563,2026-07-01,60541.82,Paid
PAY000564,INV00564,2026-03-15,99482.32,Paid
PAY000565,INV00565,2026-07-16,13665975.3,Paid
PAY000566,INV00566,2026-08-07,25031.53,Paid
PAY000567,INV00567,2026-09-15,6044.79,Paid
PAY000568,INV00568,2026-09-03,237476.4,Paid
PAY000569,INV00569,2026-04-10,166600.0,Paid
PAY000570,INV00570,2026-06-14,20222.96,Paid
PAY000571,INV00571,2026-06-12,12454.66,Paid
PAY000572,INV00572,2026-08-27,2621256.75,Paid
PAY000573,INV00573,2026-05-10,11625.82,Paid
PAY000574,INV00574,2026-02-01,2757730.0,Paid
PAY000575,INV00575,2026-06-30,3583294.2,Paid
PAY000576,INV00576,2026-05-23,234328.5,Paid
PAY000577,INV00577,2026-05-29,25869.99,Paid
PAY000578,INV00578,2026-05-30,4494997.5,Paid
PAY000579,INV00579,2026-08-31,73380.66,Paid
PAY000580,INV00580,2026-09-12,148926.4,Paid
PAY000581,INV00581,2026-08-03,2334.75,Paid
PAY000582,INV00582,2026-05-02,11432.96,Paid
PAY000583,INV00583,2026-03-21,370933.71,Paid
PAY000584,INV00584,2026-04-09,426782.4,Paid
PAY000585,INV00585,2026-09-16,86632.22,Paid
PAY000586,INV00586,2026-06-12,916966.2,Paid
PAY000587,INV00587,2026-09-29,430165.0,Paid
PAY000588,INV00588,2026-08-12,265080.38,Paid
PAY000589,INV00589,2026-09-06,37007.78,Paid
PAY000590,INV00590,2026-05-15,363266.92,Paid
PAY000591,INV00591,2026-08-18,5533.02,Paid
PAY000592,INV00592,2026-09-24,535737.7,Paid
PAY000593,INV00593,2026-07-06,237986.0,Paid
PAY000594,INV00594,2026-06-07,1785.57,Paid
PAY000595,INV00595,2026-03-28,3533.65,Paid
PAY000596,INV00596,2026-09-14,1173676.0,Paid
PAY000597,INV00597,2026-06-12,3489.17,Paid
PAY000598,INV00598,2026-07-16,187523.39,Paid
PAY000599,INV00599,2026-07-24,3476.04,Paid
PAY000600,INV00600,2026-04-22,7700.65,Paid
PAY000601,INV00601,2026-10-19,3997134.75,Paid
PAY000602,INV00602,2026-07-11,160943.0,Paid
PAY000603,INV00603,2026-08-10,1934.41,Paid
PAY000604,INV00604,2026-06-12,1939052.33,Paid
PAY000605,INV00605,2026-09-20,4391954.1,Paid
PAY000606,INV00606,2026-09-12,12716.34,Paid
PAY000607,INV00607,2026-02-21,1125.19,Paid
PAY000608,INV00608,2026-10-29,36834.11,Paid
PAY000609,INV00609,2026-10-04,182671.08,Paid
PAY000610,INV00610,2026-05-27,10831.03,Paid
PAY000611,INV00611,2026-03-08,161565.6,Paid
PAY000612,INV00612,2026-10-09,697.14,Paid
PAY000613,INV00613,2026-07-27,7235.5,Paid
PAY000614,INV00614,2026-10-27,35066.85,Paid
PAY000615,INV00615,2026-05-09,6096122.5,Paid
PAY000616,INV00616,2026-10-21,2189722.5,Paid
PAY000617,INV00617,2026-03-10,126625.8,Paid
PAY000618,INV00618,2026-04-30,5805871.4,Paid
PAY000619,INV00619,2026-09-12,127862.56,Paid
PAY000620,INV00620,2026-05-17,102692.35,Paid
PAY000621,INV00621,2026-07-06,51389.8,Paid
PAY000622,INV00622,2026-07-27,11334.96,Paid
PAY000623,INV00623,2026-06-22,338022.3,Paid
PAY000624,INV00624,2026-08-22,38178.58,Paid
PAY000625,INV00625,2026-09-13,1135734.08,Paid
PAY000626,INV00626,2026-08-22,205.16,Paid
PAY000627,INV00627,2026-10-25,537245.0,Paid
PAY000628,INV00628,2026-05-16,11674924.8,Paid
PAY000629,INV00629,2026-08-01,5651.1,Paid
PAY000630,INV00630,2026-08-29,346632.09,Paid
PAY000631,INV00631,2026-08-22,629.84,Paid
PAY000632,INV00632,2026-03-20,736065.75,Paid
PAY000633,INV00633,2026-03-29,103848.5,Paid
PAY000634,INV00634,2026-06-30,106074.05,Paid
PAY000635,INV00635,2026-04-29,1159930.24,Paid
PAY000636,INV00636,2026-08-27,7759.21,Paid
PAY000637,INV00637,2026-06-14,1609093.5,Paid
PAY000638,INV00638,2026-08-15,531144.9,Paid
PAY000639,INV00639,2026-09-19,1785159.46,Paid
PAY000640,INV00640,2026-03-14,81165.5,Paid
PAY000641,INV00641,2026-09-06,39621.24,Paid
PAY000642,INV00642,2026-04-21,200614.4,Paid
PAY000643,INV00643,2026-03-21,45717.63,Paid
PAY000644,INV00644,2026-09-21,1896.28,Paid
PAY000645,INV00645,2026-06-11,43115.31,Paid
PAY000646,INV00646,2026-09-25,243031.82,Paid
PAY000647,INV00647,2026-09-20,75530.15,Paid
PAY000648,INV00648,2026-08-11,23677.65,Paid
PAY000649,INV00649,2026-05-31,1661.03,Paid
PAY000650,INV00650,2026-07-19,555205.28,Paid
PAY000651,INV00651,2026-08-06,95612.37,Paid
PAY000652,INV00652,2026-11-26,909181.15,Paid
PAY000653,INV00653,2026-10-13,58421.0,Paid
PAY000654,INV00654,2026-04-16,26760.16,Paid
PAY000655,INV00655,2026-06-07,5822444.5,Paid
PAY000656,INV00656,2026-05-09,11663153.25,Paid
PAY000657,INV00657,2026-09-23,19584.51,Paid
PAY000658,INV00658,2026-02-03,3303.62,Paid
PAY000659,INV00659,2026-10-14,1268706.6,Paid
PAY000660,INV00660,2026-07-04,25957.57,Paid
PAY000661,INV00661,2026-11-04,1044916.55,Paid
PAY000662,INV00662,2026-04-03,41878.61,Paid
PAY000663,INV00663,2026-07-07,9143.48,Paid
PAY000664,INV00664,2026-08-11,48479.03,Paid
PAY000665,INV00665,2026-01-31,5629148.7,Paid
PAY000666,INV00666,2026-09-04,22744.28,Paid
PAY000667,INV00667,2026-05-26,1212.81,Paid
PAY000668,INV00668,2026-09-15,14958.2,Paid
PAY000669,INV00669,2026-05-20,10955.39,Paid
PAY000670,INV00670,2026-08-12,14958.2,Paid
PAY000671,INV00671,2026-04-23,18202.09,Paid
PAY000672,INV00672,2026-05-20,25396.73,Paid
PAY000673,INV00673,2026-07-25,28374.98,Paid
PAY000674,INV00674,2026-02-06,340723.95,Paid
PAY000675,INV00675,2026-09-21,703671.15,Paid
PAY000676,INV00676,2026-03-28,165885.44,Paid
PAY000677,INV00677,2026-04-15,3177571.6,Paid
PAY000678,INV00678,2026-09-20,3842.83,Paid
PAY000679,INV00679,2026-10-15,852840.0,Paid
PAY000680,INV00680,2026-08-21,1267.5,Paid
PAY000681,INV00681,2026-07-29,2572248.0,Paid
PAY000682,INV00682,2026-04-29,757724.8,Paid
PAY000683,INV00683,2026-04-29,5896250.0,Paid
PAY000684,INV00684,2026-06-29,43840.23,Paid
PAY000685,INV00685,2026-08-21,748961.33,Paid
PAY000686,INV00686,2026-06-22,120386.18,Paid
PAY000687,INV00687,2026-07-03,2354890.12,Paid
PAY000688,INV00688,2026-06-13,27105.66,Paid
PAY000689,INV00689,2026-04-19,38381.86,Paid
PAY000690,INV00690,2026-02-28,359073.75,Paid
PAY000691,INV00691,2026-06-05,6599.52,Paid
PAY000692,INV00692,2026-03-06,362321.92,Paid
PAY000693,INV00693,2026-06-25,446426.4,Paid
PAY000694,INV00694,2026-06-13,35248.7,Paid
PAY000695,INV00695,2026-04-06,3279.27,Paid
PAY000696,INV00696,2026-03-02,71047.2,Paid
PAY000697,INV00697,2026-02-21,174081.6,Paid
PAY000698,INV00698,2026-09-10,2128.82,Paid
PAY000699,INV00699,2026-09-22,4364443.12,Paid
PAY000700,INV00700,2026-09-09,2894988.32,Paid
PAY000701,INV00701,2026-05-03,1697.19,Paid
PAY000702,INV00702,2026-03-28,4765425.0,Paid
PAY000703,INV00703,2026-07-26,2652.52,Paid
PAY000704,INV00704,2026-05-05,869082.38,Paid
PAY000705,INV00705,2026-03-11,31397.44,Paid
PAY000706,INV00706,2026-04-15,9331014.0,Paid
PAY000707,INV00707,2026-10-03,38883.2,Paid
PAY000708,INV00708,2026-05-15,66422.5,Paid
PAY000709,INV00709,2026-09-12,622367.4,Paid
PAY000710,INV00710,2026-05-21,2197469.75,Paid
PAY000711,INV00711,2026-07-17,1464270.0,Paid
PAY000712,INV00712,2026-10-24,4177775.25,Paid
PAY000713,INV00713,2026-09-02,836329.0,Paid
PAY000714,INV00714,2026-05-21,832917.16,Paid
PAY000715,INV00715,2026-06-04,140747.0,Paid
PAY000716,INV00716,2026-03-24,2207830.8,Paid
PAY000717,INV00717,2026-08-17,56577.26,Paid
PAY000718,INV00718,2026-04-20,836638.95,Paid
PAY000719,INV00719,2026-07-01,3098.67,Paid
PAY000720,INV00720,2026-08-01,390685.02,Paid
PAY000721,INV00721,2026-05-11,57032.0,Paid
PAY000722,INV00722,2026-07-26,96089.88,Paid
PAY000723,INV00723,2026-08-14,183975.22,Paid
PAY000724,INV00724,2026-07-28,23291.39,Paid
PAY000725,INV00725,2026-02-10,1289436.96,Paid
PAY000726,INV00726,2026-03-23,37115.8,Paid
PAY000727,INV00727,2026-08-08,36085.18,Paid
PAY000728,INV00728,2026-05-25,49431.9,Paid
PAY000729,INV00729,2026-07-05,38352.27,Paid
PAY000730,INV00730,2026-04-06,187384.0,Paid
PAY000731,INV00731,2026-09-08,210425.25,Paid
PAY000732,INV00732,2026-09-01,566.54,Paid
PAY000733,INV00733,2026-08-31,15990.8,Paid
PAY000734,INV00734,2026-08-15,2504945.0,Paid
PAY000735,INV00735,2026-08-06,445111.81,Paid
PAY000736,INV00736,2026-07-17,2433965.1,Paid
PAY000737,INV00737,2026-07-09,25087.05,Paid
PAY000738,INV00738,2026-03-24,337223.04,Paid
PAY000739,INV00739,2026-08-04,904.99,Paid
PAY000740,INV00740,2026-09-28,6706795.2,Paid
PAY000741,INV00741,2026-03-20,111972.21,Paid
PAY000742,INV00742,2026-05-15,3200.44,Paid
PAY000743,INV00743,2026-04-12,261402.96,Paid
PAY000744,INV00744,2026-09-08,765812.0,Paid
PAY000745,INV00745,2026-07-13,19117.8,Paid
PAY000746,INV00746,2026-08-21,39094.76,Paid
PAY000747,INV00747,2026-03-15,3438.88,Paid
PAY000748,INV00748,2026-04-16,2137080.3,Paid
PAY000749,INV00749,2026-05-10,54420.66,Paid
PAY000750,INV00750,2026-07-13,53443.07,Paid
PAY000751,INV00751,2026-05-01,21057.79,Paid
PAY000752,INV00752,2026-06-21,63095.0,Paid
PAY000753,INV00753,2026-09-15,232005.0,Paid
PAY000754,INV00754,2026-07-31,194113.78,Paid
PAY000755,INV00755,2026-02-23,9710.46,Paid
PAY000756,INV00756,2026-03-17,37094.48,Paid
PAY000757,INV00757,2026-04-23,7148.11,Paid
PAY000758,INV00758,2026-07-24,3999772.0,Paid
PAY000759,INV00759,2026-04-20,879474.75,Paid
PAY000760,INV00760,2026-06-30,2098092.68,Paid
PAY000761,INV00761,2026-05-20,137061.72,Paid
PAY000762,INV00762,2026-04-28,3741349.92,Paid
PAY000763,INV00763,2026-07-07,10399.55,Paid
PAY000764,INV00764,2026-04-06,21012.3,Paid
PAY000765,INV00765,2026-08-06,3191568.8,Paid
PAY000766,INV00766,2026-07-12,2952.68,Paid
PAY000767,INV00767,2026-05-08,3277512.0,Paid
PAY000768,INV00768,2026-08-11,348424.5,Paid
PAY000769,INV00769,2026-06-14,78671.6,Paid
PAY000770,INV00770,2026-08-02,1980258.3,Paid
PAY000771,INV00771,2026-08-09,293257.0,Paid
PAY000772,INV00772,2026-06-16,7140.3,Paid
PAY000773,INV00773,2026-03-26,1029044.62,Paid
PAY000774,INV00774,2026-02-03,185040.0,Paid
PAY000775,INV00775,2026-08-26,67676.0,Paid
PAY000776,INV00776,2026-07-04,3027.05,Paid
PAY000777,INV00777,2026-07-19,4401762.5,Paid
PAY000778,INV00778,2026-08-18,3560.0,Paid
PAY000779,INV00779,2026-04-01,125583.05,Paid
PAY000780,INV00780,2026-07-19,327800.46,Paid
PAY000781,INV00781,2026-08-22,53443.07,Paid
PAY000782,INV00782,2026-08-22,1934.41,Paid
PAY000783,INV00783,2026-06-19,1010820.0,Paid
PAY000784,INV00784,2026-04-25,607572.8,Paid
PAY000785,INV00785,2026-08-19,185756.55,Paid
PAY000786,INV00786,2026-06-22,99993.44,Paid
PAY000787,INV00787,2026-08-11,1851180.8,Paid
PAY000788,INV00788,2026-03-17,516621.0,Paid
PAY000789,INV00789,2026-08-12,406460.32,Paid
PAY000790,INV00790,2026-03-16,242991.8,Paid
PAY000791,INV00791,2026-10-27,4591.42,Paid
PAY000792,INV00792,2026-04-08,98506.8,Paid
PAY000793,INV00793,2026-06-25,38285.62,Paid
PAY000794,INV00794,2026-05-04,475175.0,Paid
PAY000795,INV00795,2026-06-12,136414.77,Paid
PAY000796,INV00796,2026-07-30,1808100.0,Paid
PAY000797,INV00797,2026-07-15,6467.39,Paid
PAY000798,INV00798,2026-05-01,23023.17,Paid
PAY000799,INV00799,2026-06-01,699181.86,Paid
PAY000800,INV00800,2026-07-05,6032558.25,Paid
PAY000801,INV00801,2026-08-30,8789838.75,Paid
PAY000802,INV00802,2026-05-17,626933.44,Paid
PAY000803,INV00803,2026-06-14,47702.0,Paid
PAY000804,INV00804,2026-05-17,1016253.0,Paid
PAY000805,INV00805,2026-10-04,113727.6,Paid
PAY000806,INV00806,2026-04-09,91107.97,Paid
PAY000807,INV00807,2026-04-30,1866001.76,Paid
PAY000808,INV00808,2026-03-25,1804.75,Paid
PAY000809,INV00809,2026-06-05,555205.28,Paid
PAY000810,INV00810,2026-08-08,3761.75,Paid
PAY000811,INV00811,2026-04-17,767870.25,Paid
PAY000812,INV00812,2026-06-13,1054.38,Paid
PAY000813,INV00813,2026-07-10,650174.4,Paid
PAY000814,INV00814,2026-04-13,6300.92,Paid
PAY000815,INV00815,2026-09-13,71631.0,Paid
PAY000816,INV00816,2026-11-10,69328.95,Paid
PAY000817,INV00817,2026-03-10,1224373.9,Paid
PAY000818,INV00818,2026-09-26,21241.02,Paid
PAY000819,INV00819,2026-10-24,1940821.12,Paid
PAY000820,INV00820,2026-05-10,60129.85,Paid
PAY000821,INV00821,2026-06-27,32448.1,Paid
PAY000822,INV00822,2026-07-02,26375.2,Paid
PAY000823,INV00823,2026-02-23,30163.16,Paid
PAY000824,INV00824,2026-02-23,4895023.5,Paid
PAY000825,INV00825,2026-10-26,13722.91,Paid
PAY000826,INV00826,2026-04-08,383563.96,Paid
PAY000827,INV00827,2026-06-28,2944.81,Paid
PAY000828,INV00828,2026-05-09,191096.04,Paid
PAY000829,INV00829,2026-07-16,25777.3,Paid
PAY000830,INV00830,2026-05-03,8315.7,Paid
PAY000831,INV00831,2026-03-15,567946.4,Paid
PAY000832,INV00832,2026-06-12,516196.8,Paid
PAY000833,INV00833,2026-05-19,167644.0,Paid
PAY000834,INV00834,2026-05-15,2005.9,Paid
PAY000835,INV00835,2026-09-16,1143656.85,Paid
PAY000836,INV00836,2026-04-18,141069.5,Paid
PAY000837,INV00837,2026-07-12,2139757.72,Paid
PAY000838,INV00838,2026-09-11,11784.89,Paid
PAY000839,INV00839,2026-07-01,35498.19,Paid
PAY000840,INV00840,2026-08-31,699581.61,Paid
PAY000841,INV00841,2026-06-23,62246.1,Paid
PAY000842,INV00842,2026-05-20,30952.53,Paid
PAY000843,INV00843,2026-03-28,34037.92,Paid
PAY000844,INV00844,2026-05-26,7989738.75,Paid
PAY000845,INV00845,2026-09-09,65171.93,Paid
PAY000846,INV00846,2026-07-15,350969.76,Paid
PAY000847,INV00847,2026-03-21,363266.92,Paid
PAY000848,INV00848,2026-01-30,11421.35,Paid
PAY000849,INV00849,2026-03-19,4039081.0,Paid
PAY000850,INV00850,2026-04-20,189085.56,Paid
PAY000851,INV00851,2026-02-17,2050915.0,Paid
PAY000852,INV00852,2026-06-07,21540.75,Paid
PAY000853,INV00853,2026-02-20,6621.39,Paid
PAY000854,INV00854,2026-08-05,2833614.0,Paid
PAY000855,INV00855,2026-04-12,1425089.54,Paid
PAY000856,INV00856,2026-09-15,14639.7,Paid
PAY000857,INV00857,2026-03-08,3724.88,Paid
PAY000858,INV00858,2026-05-30,22390.73,Paid
PAY000859,INV00859,2026-06-12,489027.0,Paid
PAY000860,INV00860,2026-05-17,349026.3,Paid
PAY000861,INV00861,2026-05-15,13510.01,Paid
PAY000862,INV00862,2026-08-31,7425.92,Paid
PAY000863,INV00863,2026-10-21,77002.24,Paid
PAY000864,INV00864,2026-08-22,55400.69,Paid
PAY000865,INV00865,2026-04-02,311722.88,Paid
PAY000866,INV00866,2026-09-01,9511.68,Paid
PAY000867,INV00867,2026-05-01,34960.08,Paid
PAY000868,INV00868,2026-04-10,4741.03,Paid
PAY000869,INV00869,2026-06-05,1124948.87,Paid
PAY000870,INV00870,2026-10-24,4183.85,Paid
PAY000871,INV00871,2026-04-22,2226.95,Paid
PAY000872,INV00872,2026-10-11,155865.15,Paid
PAY000873,INV00873,2026-08-02,4503.59,Paid
PAY000874,INV00874,2026-08-30,102250.78,Paid
PAY000875,INV00875,2026-02-10,37272.26,Paid
PAY000876,INV00876,2026-05-16,10502.2,Paid
PAY000877,INV00877,2026-05-19,44993.6,Paid
PAY000878,INV00878,2026-03-24,164224.48,Paid
PAY000879,INV00879,2026-08-26,20510.1,Paid
PAY000880,INV00880,2026-07-12,387137.35,Paid
PAY000881,INV00881,2026-07-02,247070.88,Paid
PAY000882,INV00882,2026-08-17,940225.0,Paid
PAY000883,INV00883,2026-04-06,5070883.12,Paid
PAY000884,INV00884,2026-03-19,13482.2,Paid
PAY000885,INV00885,2026-09-21,4415818.4,Paid
PAY000886,INV00886,2026-06-19,27847.16,Paid
PAY000887,INV00887,2026-08-08,27731.45,Paid
PAY000888,INV00888,2026-08-20,702829.0,Paid
PAY000889,INV00889,2026-09-30,25211.0,Paid
PAY000890,INV00890,2026-04-22,368020.76,Paid
PAY000891,INV00891,2026-07-14,334655.44,Paid
PAY000892,INV00892,2026-03-24,84126.22,Paid
PAY000893,INV00893,2026-04-19,461876.8,Paid
PAY000894,INV00894,2026-09-05,449909.6,Paid
PAY000895,INV00895,2026-05-25,2775598.95,Paid
PAY000896,INV00896,2026-07-22,2508.46,Paid
PAY000897,INV00897,2026-06-12,12548865.0,Paid
PAY000898,INV00898,2026-03-21,98980.76,Paid
PAY000899,INV00899,2026-09-30,8070.11,Paid
PAY000900,INV00900,2026-07-29,24653.88,Paid
PAY000901,INV00901,2026-05-17,4103.19,Paid
PAY000902,INV00902,2026-03-07,310715.48,Paid
PAY000903,INV00903,2026-04-09,597646.99,Paid
PAY000904,INV00904,2026-06-23,4741.03,Paid
PAY000905,INV00905,2026-02-27,383563.96,Paid
PAY000906,INV00906,2026-09-27,99679.44,Paid
PAY000907,INV00907,2026-10-07,2169.05,Paid
PAY000908,INV00908,2026-08-15,2020962.5,Paid
PAY000909,INV00909,2026-07-17,110110.35,Paid
PAY000910,INV00910,2026-04-06,183115.3,Paid
PAY000911,INV00911,2026-04-20,269513.6,Paid
PAY000912,INV00912,2026-08-10,149376.44,Paid
PAY000913,INV00913,2026-09-14,18221.52,Paid
PAY000914,INV00914,2026-04-18,767673.38,Paid
PAY000915,INV00915,2026-06-27,9052.62,Paid
PAY000916,INV00916,2026-08-30,1828414.35,Paid
PAY000917,INV00917,2026-05-02,60808.0,Paid
PAY000918,INV00918,2026-02-13,123488.93,Paid
PAY000919,INV00919,2026-06-12,129328.19,Paid
PAY000920,INV00920,2026-05-07,68220.0,Paid
PAY000921,INV00921,2026-08-11,3729974.1,Paid
PAY000922,INV00922,2026-08-31,10872.9,Paid
PAY000923,INV00923,2026-10-02,75936.73,Paid
PAY000924,INV00924,2026-08-21,8906.93,Paid
PAY000925,INV00925,2026-03-22,3438.88,Paid
PAY000926,INV00926,2026-09-11,7437.0,Paid
PAY000927,INV00927,2026-06-15,263557.25,Paid
PAY000928,INV00928,2026-03-26,594157.2,Paid
PAY000929,INV00929,2026-03-03,17507.29,Paid
PAY000930,INV00930,2026-05-04,79842.06,Paid
PAY000931,INV00931,2026-05-21,91107.97,Paid
PAY000932,INV00932,2026-10-08,137280.68,Paid
PAY000933,INV00933,2026-07-15,30630.6,Paid
PAY000934,INV00934,2026-10-28,139058.08,Paid
PAY000935,INV00935,2026-03-25,519353.62,Paid
PAY000936,INV00936,2026-04-29,9053.1,Paid
PAY000937,INV00937,2026-08-12,14519.51,Paid
PAY000938,INV00938,2026-05-31,6658.44,Paid
PAY000939,INV00939,2026-09-13,6044.79,Paid
PAY000940,INV00940,2026-05-08,1087406.0,Paid
PAY000941,INV00941,2026-09-23,383633.0,Paid
PAY000942,INV00942,2026-04-10,97540.59,Paid
PAY000943,INV00943,2026-08-09,223277.38,Paid
PAY000944,INV00944,2026-07-19,4865.39,Paid
PAY000945,INV00945,2026-07-31,1648.33,Paid
PAY000946,INV00946,2026-09-03,863439.36,Paid
PAY000947,INV00947,2026-08-29,852017.6,Paid
PAY000948,INV00948,2026-04-17,1161.43,Paid
PAY000949,INV00949,2026-10-03,180521.82,Paid
PAY000950,INV00950,2026-11-06,85071.53,Paid
PAY000951,INV00951,2026-04-11,10517.8,Paid
PAY000952,INV00952,2026-03-24,19085.75,Paid
PAY000953,INV00953,2026-03-15,24752.84,Paid
PAY000954,INV00954,2026-06-03,28026.18,Paid
PAY000955,INV00955,2026-07-28,16083.7,Paid
PAY000956,INV00956,2026-08-02,479498.9,Paid
PAY000957,INV00957,2026-03-31,7904.2,Paid
PAY000958,INV00958,2026-10-19,386008.35,Paid
PAY000959,INV00959,2026-07-21,23019.15,Paid
PAY000960,INV00960,2026-06-07,155525.2,Paid
PAY000961,INV00961,2026-06-06,3174391.75,Paid
PAY000962,INV00962,2026-08-06,23677.65,Paid
PAY000963,INV00963,2026-09-01,34902.53,Paid
PAY000964,INV00964,2026-09-18,408991.54,Paid
PAY000965,INV00965,2026-03-27,3486.0,Paid
PAY000966,INV00966,2026-04-18,348617.5,Paid
PAY000967,INV00967,2026-07-14,845823.0,Paid
PAY000968,INV00968,2026-09-08,512605.0,Paid
PAY000969,INV00969,2026-04-19,6130.17,Paid
PAY000970,INV00970,2026-04-09,96492.14,Paid
PAY000971,INV00971,2026-05-08,229386.0,Paid
PAY000972,INV00972,2026-04-05,497589.75,Paid
PAY000973,INV00973,2026-07-29,551.88,Paid
PAY000974,INV00974,2026-10-06,210686.56,Paid
PAY000975,INV00975,2026-05-13,1192023.0,Paid
PAY000976,INV00976,2026-06-14,58106.98,Paid
PAY000977,INV00977,2026-07-17,2020962.5,Paid
PAY000978,INV00978,2026-09-25,4365.5,Paid
PAY000979,INV00979,2026-05-16,164057.76,Paid
PAY000980,INV00980,2026-06-10,139077.57,Paid
PAY000981,INV00981,2026-04-02,2079.63,Paid
PAY000982,INV00982,2026-06-28,9326.11,Paid
PAY000983,INV00983,2026-06-26,271508.56,Paid
PAY000984,INV00984,2026-04-21,183677.55,Paid
PAY000985,INV00985,2026-09-23,46498.52,Paid
PAY000986,INV00986,2026-07-04,35606.87,Paid
PAY000987,INV00987,2026-03-21,1912982.4,Paid
PAY000988,INV00988,2026-05-30,34555.36,Paid
PAY000989,INV00989,2026-08-19,208592.78,Paid
PAY000990,INV00990,2026-03-16,4358758.34,Paid
PAY000991,INV00991,2026-05-24,596327.75,Paid
PAY000992,INV00992,2026-07-05,2941850.62,Paid
PAY000993,INV00993,2026-05-03,67875.02,Paid
PAY000994,INV00994,2026-07-23,21620.14,Paid
PAY000995,INV00995,2026-04-14,1635428.55,Paid
PAY000996,INV00996,2026-03-11,179863.32,Paid
PAY000997,INV00997,2026-10-06,64429.2,Paid
PAY000998,INV00998,2026-08-03,248885.84,Paid
PAY000999,INV00999,2026-06-30,1133422.0,Paid
PAY001000,INV01000,2026-09-06,2697.49,Paid
PAY001001,INV01001,2026-05-19,16968.05,Paid
PAY001002,INV01002,2026-08-07,2185.19,Paid
PAY001003,INV01003,2026-09-02,709908.64,Paid
PAY001004,INV01004,2026-11-03,259615.1,Paid
PAY001005,INV01005,2026-05-26,296503.0,Paid
PAY001006,INV01006,2026-09-17,29629.0,Paid
PAY001007,INV01007,2026-08-09,13659.09,Paid
PAY001008,INV01008,2026-09-15,91245.28,Paid
PAY001009,INV01009,2026-08-18,525713.6,Paid
PAY001010,INV01010,2026-08-04,25635.74,Paid
PAY001011,INV01011,2026-07-21,135417.98,Paid
PAY001012,INV01012,2026-09-23,267539.98,Paid
PAY001013,INV01013,2026-08-10,864931.2,Paid
PAY001014,INV01014,2026-06-30,168842.73,Paid
PAY001015,INV01015,2026-10-28,53497.0,Paid
PAY001016,INV01016,2026-05-04,9149.45,Paid
PAY001017,INV01017,2026-04-02,39660.27,Paid
PAY001018,INV01018,2026-05-20,1193748.0,Paid
PAY001019,INV01019,2026-07-26,23890.34,Paid
PAY001020,INV01020,2026-08-22,408991.54,Paid
