po_id,po_line_id,vendor_id,po_date,item_id,ordered_quantity,unit_price,tax_rate,currency
PO00342,POL000342,V0126,2026-02-11,OFF-030,500,1353.08,0.12,INR
PO00343,POL000343,V0217,2026-06-30,PRO-108,250,18412.98,0.12,INR
PO00344,POL000344,V0478,2026-07-10,UTI-060,100,2329.38,0.18,INR
PO00345,POL000345,V0038,2026-03-09,MAR-026,100,14328.92,0.12,INR
PO00346,POL000346,V0440,2026-02-20,PRO-006,1,7676.86,0.18,INR
PO00347,POL000347,V0239,2026-01-25,OFF-132,2,1726.12,0.18,INR
PO00348,POL000348,V0371,2026-06-21,MAN-077,2,1351.36,0.12,INR
PO00349,POL000349,V0386,2026-03-15,MAN-045,100,3065.18,0.12,INR
PO00350,POL000350,V0326,2026-04-23,PRO-040,20,15743.5,0.12,INR
PO00351,POL000351,V0059,2026-06-09,IT -123,250,18494.07,0.0,INR
PO00352,POL000352,V0450,2026-02-12,FAC-107,50,7910.42,0.05,INR
PO00353,POL000353,V0145,2026-06-29,UTI-024,20,1664.33,0.05,INR
PO00354,POL000354,V0448,2026-02-15,IT -157,250,24744.14,0.12,INR
PO00355,POL000355,V0393,2026-04-18,UTI-012,10,1546.54,0.0,INR
PO00356,POL000356,V0197,2026-07-14,MAR-038,20,12691.07,0.05,INR
PO00357,POL000357,V0413,2026-03-25,UTI-144,100,3176.28,0.05,INR
PO00358,POL000358,V0332,2026-07-16,OFF-026,50,523.41,0.18,INR
PO00359,POL000359,V0467,2026-02-08,LOG-046,10,3721.77,0.0,INR
PO00360,POL000360,V0402,2026-06-30,MAN-054,100,2040.69,0.12,INR
PO00361,POL000361,V0460,2026-03-06,LOG-049,50,5485.59,0.0,INR
PO00362,POL000362,V0316,2026-02-04,MAR-034,50,8711.1,0.12,INR
PO00363,POL000363,V0209,2026-03-12,IT -155,100,6760.1,0.05,INR
PO00364,POL000364,V0220,2026-04-13,MAN-121,2,3458.99,0.18,INR
PO00365,POL000365,V0198,2026-05-17,MAR-097,20,17203.86,0.0,INR
PO00366,POL000366,V0339,2026-02-12,OFF-092,500,1228.55,0.18,INR
PO00367,POL000367,V0450,2026-04-16,FAC-090,500,7975.78,0.18,INR
PO00368,POL000368,V0121,2026-01-20,LOG-091,20,8174.79,0.12,INR
PO00369,POL000369,V0478,2026-07-19,UTI-064,20,1230.61,0.12,INR
PO00370,POL000370,V0477,2026-01-18,MAN-031,20,2591.46,0.05,INR
PO00371,POL000371,V0431,2026-01-06,UTI-160,250,4541.24,0.12,INR
PO00372,POL000372,V0448,2026-02-24,IT -068,20,13432.11,0.05,INR
PO00373,POL000373,V0060,2026-05-10,MAR-071,500,12814.35,0.18,INR
PO00374,POL000374,V0121,2026-05-30,LOG-042,500,1677.65,0.18,INR
PO00375,POL000375,V0260,2026-03-24,OFF-059,10,1603.68,0.12,INR
PO00376,POL000376,V0197,2026-04-28,MAR-099,1,16040.01,0.0,INR
PO00377,POL000377,V0236,2026-05-14,PRO-150,10,15152.24,0.05,INR
PO00378,POL000378,V0073,2026-03-21,UTI-106,100,1615.56,0.12,INR
PO00379,POL000379,V0425,2026-05-13,OFF-009,50,1463.89,0.12,INR
PO00380,POL000380,V0189,2026-04-20,OFF-078,5,568.59,0.05,INR
PO00381,POL000381,V0089,2026-07-12,PRO-123,100,33618.71,0.05,INR
PO00382,POL000382,V0287,2026-06-18,MAR-109,5,10775.86,0.12,INR
PO00383,POL000383,V0277,2026-03-10,IT -036,1,2120.9,0.05,INR
PO00384,POL000384,V0016,2026-03-12,LOG-089,10,3776.44,0.12,INR
PO00385,POL000385,V0084,2026-04-27,PRO-126,1,30934.67,0.12,INR
PO00386,POL000386,V0446,2026-03-13,MAN-005,100,2282.89,0.0,INR
PO00387,POL000387,V0075,2026-06-14,MAN-093,250,1818.47,0.0,INR
PO00388,POL000388,V0081,2026-01-02,PRO-058,10,14763.64,0.18,INR
PO00389,POL000389,V0316,2026-05-24,MAR-055,100,7522.67,0.05,INR
PO00390,POL000390,V0333,2026-07-03,FAC-152,10,5897.95,0.18,INR
PO00391,POL000391,V0187,2026-05-26,FAC-108,250,2557.25,0.0,INR
PO00392,POL000392,V0479,2026-04-07,FAC-057,50,5300.56,0.12,INR
PO00393,POL000393,V0417,2026-06-17,OFF-059,10,1027.32,0.0,INR
PO00394,POL000394,V0270,2026-07-14,IT -002,50,24170.46,0.12,INR
PO00395,POL000395,V0256,2026-02-07,UTI-120,500,1826.72,0.12,INR
PO00396,POL000396,V0374,2026-05-08,LOG-141,10,4688.54,0.12,INR
PO00397,POL000397,V0209,2026-03-24,IT -037,5,23572.47,0.18,INR
PO00398,POL000398,V0333,2026-06-22,FAC-067,250,2123.82,0.12,INR
PO00399,POL000399,V0228,2026-05-28,PRO-089,1,18911.78,0.18,INR
PO00400,POL000400,V0175,2026-02-08,FAC-147,100,1292.25,0.12,INR
PO00401,POL000401,V0288,2026-06-14,FAC-134,100,2324.8,0.05,INR
PO00402,POL000402,V0185,2026-05-06,MAR-019,20,15575.34,0.18,INR
PO00403,POL000403,V0425,2026-05-26,OFF-078,250,1930.43,0.18,INR
PO00404,POL000404,V0157,2026-01-15,MAN-072,250,2954.09,0.18,INR
PO00405,POL000405,V0069,2026-03-17,LOG-066,1,3896.92,0.05,INR
PO00406,POL000406,V0185,2026-02-01,MAR-046,10,12909.17,0.18,INR
PO00407,POL000407,V0445,2026-05-17,IT -122,1,6159.42,0.05,INR
PO00408,POL000408,V0105,2026-05-15,PRO-028,250,31566.32,0.0,INR
PO00409,POL000409,V0319,2026-01-03,FAC-127,20,4324.97,0.12,INR
PO00410,POL000410,V0353,2026-05-24,PRO-083,20,18655.85,0.18,INR
PO00411,POL000411,V0188,2026-03-20,MAR-073,100,2401.43,0.05,INR
PO00412,POL000412,V0476,2026-05-10,PRO-123,100,13660.64,0.05,INR
PO00413,POL000413,V0132,2026-01-19,PRO-143,250,20060.75,0.05,INR
PO00414,POL000414,V0172,2026-04-09,PRO-118,500,23162.67,0.18,INR
PO00415,POL000415,V0453,2026-05-11,UTI-040,500,3441.72,0.0,INR
PO00416,POL000416,V0003,2026-05-13,LOG-055,50,9532.34,0.18,INR
PO00417,POL000417,V0261,2026-06-04,PRO-015,100,3586.67,0.12,INR
PO00418,POL000418,V0316,2026-04-07,MAR-097,5,11504.24,0.18,INR
PO00419,POL000419,V0429,2026-03-28,PRO-067,500,26531.43,0.18,INR
PO00420,POL000420,V0056,2026-03-01,MAN-050,2,1032.14,0.0,INR
PO00421,POL000421,V0420,2026-07-01,FAC-014,5,6950.85,0.05,INR
PO00422,POL000422,V0173,2026-04-13,UTI-083,500,4284.17,0.12,INR
PO00423,POL000423,V0332,2026-06-06,OFF-058,50,664.41,0.12,INR
PO00424,POL000424,V0454,2026-07-26,IT -086,50,2811.92,0.05,INR
PO00425,POL000425,V0415,2026-04-03,MAR-102,10,14293.25,0.05,INR
PO00426,POL000426,V0464,2026-04-13,OFF-064,5,100.15,0.12,INR
PO00427,POL000427,V0352,2026-03-15,IT -134,20,9463.63,0.0,INR
PO00428,POL000428,V0321,2026-07-22,PRO-010,5,9694.1,0.18,INR
PO00429,POL000429,V0434,2026-01-19,UTI-047,20,1239.08,0.18,INR
PO00430,POL000430,V0009,2026-01-12,FAC-068,20,4153.4,0.05,INR
PO00431,POL000431,V0270,2026-04-03,IT -087,10,3293.75,0.12,INR
PO00432,POL000432,V0349,2026-04-29,UTI-096,20,1772.72,0.18,INR
PO00433,POL000433,V0349,2026-06-25,UTI-025,1,3912.99,0.12,INR
PO00434,POL000434,V0408,2026-05-08,FAC-039,10,3097.27,0.05,INR
PO00435,POL000435,V0331,2026-05-23,LOG-022,2,7155.59,0.12,INR
PO00436,POL000436,V0457,2026-01-16,LOG-112,2,1463.96,0.12,INR
PO00437,POL000437,V0202,2026-05-15,MAN-040,50,3173.95,0.12,INR
PO00438,POL000438,V0207,2026-05-23,UTI-100,1,1951.9,0.05,INR
PO00439,POL000439,V0172,2026-07-27,PRO-017,1,34246.75,0.0,INR
PO00440,POL000440,V0323,2026-02-13,FAC-111,20,6239.22,0.0,INR
PO00441,POL000441,V0319,2026-04-16,FAC-156,2,5955.36,0.12,INR
PO00442,POL000442,V0217,2026-01-31,PRO-039,1,3421.72,0.0,INR
PO00443,POL000443,V0163,2026-03-23,LOG-032,500,5430.84,0.0,INR
PO00444,POL000444,V0366,2026-05-20,PRO-118,10,10568.35,0.05,INR
PO00445,POL000445,V0478,2026-03-23,UTI-066,2,2994.83,0.05,INR
PO00446,POL000446,V0384,2026-05-15,FAC-103,500,4603.97,0.0,INR
PO00447,POL000447,V0289,2026-05-12,MAN-086,10,94.68,0.12,INR
PO00448,POL000448,V0056,2026-06-11,MAN-067,50,1521.02,0.18,INR
PO00449,POL000449,V0106,2026-01-10,PRO-093,1,9972.9,0.12,INR
PO00450,POL000450,V0362,2026-02-27,MAN-022,10,3396.55,0.12,INR
PO00451,POL000451,V0290,2026-01-12,MAR-026,500,1037.21,0.0,INR
PO00452,POL000452,V0109,2026-01-18,FAC-141,20,3062.23,0.18,INR
PO00453,POL000453,V0076,2026-05-28,MAN-124,500,2472.87,0.05,INR
PO00454,POL000454,V0150,2026-02-16,OFF-038,5,1133.44,0.05,INR
PO00455,POL000455,V0038,2026-06-16,MAR-084,10,12316.94,0.0,INR
PO00456,POL000456,V0219,2026-05-20,MAN-090,500,1895.77,0.18,INR
PO00457,POL000457,V0406,2026-07-12,FAC-045,100,1241.59,0.12,INR
PO00458,POL000458,V0133,2026-06-26,UTI-099,10,285.38,0.0,INR
PO00459,POL000459,V0257,2026-04-19,PRO-005,50,33321.46,0.12,INR
PO00460,POL000460,V0285,2026-02-12,IT -074,10,14106.95,0.0,INR
PO00461,POL000461,V0323,2026-07-02,FAC-041,50,5634.76,0.0,INR
PO00462,POL000462,V0270,2026-04-12,IT -070,10,5667.85,0.12,INR
PO00463,POL000463,V0319,2026-03-08,FAC-152,50,5451.72,0.18,INR
PO00464,POL000464,V0085,2026-07-08,LOG-095,5,8298.08,0.12,INR
PO00465,POL000465,V0379,2026-04-27,MAN-152,250,3407.92,0.12,INR
PO00466,POL000466,V0347,2026-05-19,OFF-112,5,976.88,0.0,INR
PO00467,POL000467,V0015,2026-07-04,FAC-156,100,4974.76,0.05,INR
PO00468,POL000468,V0128,2026-04-30,OFF-087,1,1075.1,0.05,INR
PO00469,POL000469,V0062,2026-03-05,UTI-089,2,2066.95,0.12,INR
PO00470,POL000470,V0169,2026-02-09,IT -088,1,16673.61,0.05,INR
PO00471,POL000471,V0179,2026-02-15,FAC-128,500,1536.06,0.0,INR
PO00472,POL000472,V0179,2026-01-29,FAC-020,10,3328.02,0.0,INR
PO00473,POL000473,V0098,2026-04-14,IT -141,50,2877.78,0.18,INR
PO00474,POL000474,V0052,2026-06-14,UTI-103,2,1328.08,0.0,INR
PO00475,POL000475,V0172,2026-06-06,PRO-074,100,15268.95,0.18,INR
PO00476,POL000476,V0197,2026-05-30,MAR-031,50,998.93,0.0,INR
PO00477,POL000477,V0072,2026-06-02,OFF-073,500,1958.1,0.0,INR
PO00478,POL000478,V0247,2026-06-21,IT -157,500,18902.96,0.0,INR
PO00479,POL000479,V0069,2026-04-12,LOG-028,50,3890.21,0.05,INR
PO00480,POL000480,V0398,2026-06-06,PRO-029,50,26825.55,0.0,INR
PO00481,POL000481,V0467,2026-02-14,LOG-072,250,6020.45,0.18,INR
PO00482,POL000482,V0306,2026-03-24,PRO-028,10,33802.23,0.0,INR
PO00483,POL000483,V0274,2026-05-18,MAN-126,250,3056.73,0.18,INR
PO00484,POL000484,V0208,2026-03-13,OFF-050,500,1754.62,0.05,INR
PO00485,POL000485,V0451,2026-01-04,IT -133,2,10874.43,0.12,INR
PO00486,POL000486,V0152,2026-01-31,FAC-139,10,1967.35,0.12,INR
PO00487,POL000487,V0469,2026-05-30,LOG-142,500,6767.98,0.05,INR
PO00488,POL000488,V0092,2026-03-15,IT -095,5,7104.52,0.12,INR
PO00489,POL000489,V0403,2026-02-14,OFF-147,1,1683.28,0.12,INR
PO00490,POL000490,V0479,2026-06-09,FAC-139,250,849.37,0.12,INR
PO00491,POL000491,V0008,2026-01-03,UTI-088,10,4927.8,0.05,INR
PO00492,POL000492,V0327,2026-03-03,MAN-073,100,2557.91,0.05,INR
PO00493,POL000493,V0035,2026-04-20,FAC-138,2,5914.77,0.0,INR
PO00494,POL000494,V0380,2026-07-22,PRO-052,20,7345.25,0.05,INR
PO00495,POL000495,V0103,2026-03-18,OFF-127,5,1585.13,0.12,INR
PO00496,POL000496,V0255,2026-01-28,LOG-038,500,4518.61,0.18,INR
PO00497,POL000497,V0101,2026-06-03,IT -055,5,21313.14,0.05,INR
PO00498,POL000498,V0461,2026-06-19,OFF-120,1,222.29,0.05,INR
PO00499,POL000499,V0419,2026-05-17,UTI-039,100,1820.03,0.18,INR
PO00500,POL000500,V0046,2026-05-06,OFF-134,500,729.93,0.12,INR
PO00501,POL000501,V0361,2026-02-03,MAR-001,2,6725.67,0.12,INR
PO00502,POL000502,V0260,2026-01-05,OFF-116,100,285.41,0.12,INR
PO00503,POL000503,V0497,2026-05-13,LOG-021,2,5686.95,0.05,INR
PO00504,POL000504,V0349,2026-02-15,UTI-101,1,2890.72,0.12,INR
PO00505,POL000505,V0270,2026-06-17,IT -149,50,22668.44,0.0,INR
PO00506,POL000506,V0101,2026-05-24,IT -023,20,7834.65,0.18,INR
PO00507,POL000507,V0056,2026-07-03,MAN-035,50,805.94,0.05,INR
PO00508,POL000508,V0196,2026-02-08,MAN-091,2,1904.66,0.18,INR
PO00509,POL000509,V0004,2026-02-10,UTI-142,10,489.64,0.12,INR
PO00510,POL000510,V0170,2026-03-19,UTI-124,5,4755.56,0.18,INR
PO00511,POL000511,V0349,2026-07-04,UTI-037,20,3583.51,0.05,INR
PO00512,POL000512,V0022,2026-06-12,MAN-105,100,1484.43,0.05,INR
PO00513,POL000513,V0419,2026-02-11,UTI-131,2,2812.91,0.12,INR
PO00514,POL000514,V0099,2026-01-09,PRO-043,2,12641.02,0.0,INR
PO00515,POL000515,V0154,2026-01-25,LOG-065,100,4049.2,0.18,INR
PO00516,POL000516,V0060,2026-06-02,MAR-022,1,14974.1,0.12,INR
PO00517,POL000517,V0418,2026-01-07,OFF-099,50,1645.8,0.05,INR
PO00518,POL000518,V0107,2026-01-07,UTI-005,2,2956.31,0.0,INR
PO00519,POL000519,V0017,2026-01-01,LOG-047,250,10726.18,0.12,INR
PO00520,POL000520,V0193,2026-06-02,PRO-091,10,28299.28,0.05,INR
PO00521,POL000521,V0169,2026-07-22,IT -073,1,1556.5,0.05,INR
PO00522,POL000522,V0352,2026-03-15,IT -054,2,18814.29,0.05,INR
PO00523,POL000523,V0179,2026-06-06,FAC-124,10,7665.65,0.0,INR
PO00524,POL000524,V0251,2026-06-16,IT -020,100,19295.59,0.18,INR
PO00525,POL000525,V0349,2026-04-10,UTI-024,20,1468.9,0.0,INR
PO00526,POL000526,V0308,2026-04-29,MAR-081,20,11176.21,0.0,INR
PO00527,POL000527,V0230,2026-02-01,IT -077,50,5241.61,0.12,INR
PO00528,POL000528,V0041,2026-07-22,FAC-027,5,2598.22,0.12,INR
PO00529,POL000529,V0349,2026-04-07,UTI-157,20,3725.37,0.0,INR
PO00530,POL000530,V0004,2026-05-12,UTI-073,5,4304.53,0.18,INR
PO00531,POL000531,V0051,2026-07-14,LOG-084,5,7272.11,0.05,INR
PO00532,POL000532,V0448,2026-07-12,IT -023,250,18814.74,0.05,INR
PO00533,POL000533,V0384,2026-03-23,FAC-068,500,5769.03,0.0,INR
PO00534,POL000534,V0265,2026-06-18,MAN-060,100,1460.14,0.0,INR
PO00535,POL000535,V0419,2026-01-27,UTI-035,100,436.26,0.0,INR
PO00536,POL000536,V0485,2026-02-17,OFF-102,10,585.74,0.12,INR
PO00537,POL000537,V0100,2026-01-18,LOG-062,1,3663.2,0.05,INR
PO00538,POL000538,V0418,2026-06-08,OFF-020,20,1841.79,0.18,INR
PO00539,POL000539,V0282,2026-01-11,FAC-076,1,2502.85,0.0,INR
PO00540,POL000540,V0428,2026-05-27,LOG-146,500,3337.94,0.05,INR
PO00541,POL000541,V0472,2026-03-18,PRO-024,10,22805.84,0.18,INR
PO00542,POL000542,V0101,2026-01-02,IT -158,1,3303.62,0.0,INR
PO00543,POL000543,V0191,2026-04-24,IT -122,1,15641.78,0.12,INR
PO00544,POL000544,V0287,2026-06-17,MAR-054,500,10487.42,0.05,INR
PO00545,POL000545,V0176,2026-05-27,IT -060,5,4049.21,0.18,INR
PO00546,POL000546,V0033,2026-03-31,FAC-023,500,2372.21,0.18,INR
PO00547,POL000547,V0078,2026-04-18,PRO-145,2,22162.62,0.18,INR
PO00548,POL000548,V0447,2026-05-12,OFF-015,20,1448.28,0.12,INR
PO00549,POL000549,V0115,2026-02-12,MAR-141,2,13421.66,0.0,INR
PO00550,POL000550,V0236,2026-05-14,PRO-085,50,39963.67,0.05,INR
PO00551,POL000551,V0220,2026-04-11,MAN-145,1,1083.56,0.05,INR
PO00552,POL000552,V0171,2026-05-03,MAN-152,50,2293.07,0.05,INR
PO00553,POL000553,V0214,2026-07-30,FAC-131,100,4095.01,0.05,INR
PO00554,POL000554,V0008,2026-04-11,UTI-111,250,443.18,0.0,INR
PO00555,POL000555,V0172,2026-07-30,PRO-038,2,2188.74,0.12,INR
PO00556,POL000556,V0115,2026-04-07,MAR-054,500,8770.54,0.0,INR
PO00557,POL000557,V0360,2026-01-28,FAC-106,2,3479.43,0.05,INR
PO00558,POL000558,V0036,2026-03-02,FAC-126,100,7761.47,0.05,INR
PO00559,POL000559,V0452,2026-01-11,FAC-118,500,1789.4,0.0,INR
PO00560,POL000560,V0078,2026-03-16,PRO-116,20,7324.73,0.0,INR
PO00561,POL000561,V0306,2026-02-28,PRO-066,500,25177.25,0.05,INR
PO00562,POL000562,V0383,2026-03-12,PRO-085,20,3493.29,0.12,INR
PO00563,POL000563,V0005,2026-04-16,IT -091,2,10338.12,0.0,INR
PO00564,POL000564,V0321,2026-01-06,PRO-151,10,35253.43,0.0,INR
PO00565,POL000565,V0206,2026-06-06,MAN-149,100,2825.24,0.05,INR
PO00566,POL000566,V0350,2026-03-09,PRO-019,5,7092.37,0.05,INR
PO00567,POL000567,V0079,2026-05-05,LOG-066,10,4266.9,0.05,INR
PO00568,POL000568,V0156,2026-02-07,OFF-022,50,940.47,0.12,INR
PO00569,POL000569,V0344,2026-06-09,UTI-013,500,2544.23,0.12,INR
PO00570,POL000570,V0003,2026-04-04,LOG-057,10,1246.42,0.0,INR
PO00571,POL000571,V0014,2026-03-15,MAN-111,20,275.49,0.0,INR
PO00572,POL000572,V0346,2026-07-13,OFF-055,100,744.4,0.0,INR
PO00573,POL000573,V0273,2026-07-19,FAC-135,500,4359.14,0.18,INR
PO00574,POL000574,V0001,2026-03-19,PRO-135,500,34028.44,0.18,INR
PO00575,POL000575,V0429,2026-05-17,PRO-127,20,29247.04,0.18,INR
PO00576,POL000576,V0431,2026-07-24,UTI-121,20,1718.41,0.12,INR
PO00577,POL000577,V0138,2026-04-22,OFF-150,20,800.77,0.0,INR
PO00578,POL000578,V0012,2026-03-29,MAN-070,5,840.77,0.05,INR
PO00579,POL000579,V0448,2026-07-10,IT -110,50,6181.46,0.18,INR
PO00580,POL000580,V0249,2026-01-16,LOG-103,1,6248.91,0.0,INR
PO00581,POL000581,V0339,2026-04-14,OFF-008,50,890.27,0.18,INR
PO00582,POL000582,V0494,2026-01-21,OFF-020,50,1020.49,0.0,INR
PO00583,POL000583,V0028,2026-05-22,OFF-136,2,349.27,0.12,INR
PO00584,POL000584,V0076,2026-05-07,MAN-111,100,1872.87,0.12,INR
PO00585,POL000585,V0032,2026-07-18,MAN-077,10,2867.81,0.0,INR
PO00586,POL000586,V0458,2026-04-21,LOG-126,100,4174.0,0.05,INR
PO00587,POL000587,V0215,2026-01-23,OFF-097,10,1137.35,0.05,INR
PO00588,POL000588,V0486,2026-01-21,MAR-012,50,6176.96,0.0,INR
PO00589,POL000589,V0241,2026-02-19,UTI-135,500,1465.17,0.05,INR
PO00590,POL000590,V0313,2026-03-19,OFF-099,250,1717.92,0.18,INR
PO00591,POL000591,V0076,2026-05-28,MAN-025,500,2156.56,0.12,INR
PO00592,POL000592,V0429,2026-05-02,PRO-015,5,30202.4,0.05,INR
PO00593,POL000593,V0411,2026-02-18,OFF-012,100,1781.33,0.18,INR
PO00594,POL000594,V0411,2026-01-17,OFF-073,100,1795.94,0.0,INR
PO00595,POL000595,V0415,2026-07-20,MAR-003,20,8225.16,0.18,INR
PO00596,POL000596,V0308,2026-06-27,MAR-083,20,15885.79,0.0,INR
PO00597,POL000597,V0334,2026-06-03,MAR-068,100,9425.28,0.05,INR
PO00598,POL000598,V0445,2026-04-18,IT -022,250,3271.34,0.12,INR
PO00599,POL000599,V0121,2026-04-08,LOG-091,500,4656.08,0.05,INR
PO00600,POL000600,V0258,2026-05-26,IT -017,100,9844.42,0.0,INR
PO00601,POL000601,V0117,2026-03-26,OFF-158,10,759.38,0.05,INR
PO00602,POL000602,V0251,2026-06-27,IT -036,500,12778.92,0.0,INR
PO00603,POL000603,V0434,2026-04-15,UTI-078,5,4970.59,0.18,INR
PO00604,POL000604,V0021,2026-05-12,LOG-144,100,3772.81,0.18,INR
PO00605,POL000605,V0307,2026-06-29,MAR-152,10,16326.39,0.05,INR
PO00606,POL000606,V0450,2026-04-06,FAC-154,250,6986.78,0.12,INR
PO00607,POL000607,V0198,2026-04-16,MAR-037,5,7572.8,0.0,INR
PO00608,POL000608,V0377,2026-05-18,MAN-131,20,1694.49,0.18,INR
PO00609,POL000609,V0160,2026-04-11,LOG-090,50,5975.99,0.12,INR
PO00610,POL000610,V0027,2026-03-09,FAC-002,2,6172.69,0.0,INR
PO00611,POL000611,V0079,2026-01-19,LOG-014,10,11509.44,0.18,INR
PO00612,POL000612,V0044,2026-02-09,OFF-144,5,596.05,0.18,INR
PO00613,POL000613,V0342,2026-03-15,UTI-159,5,1616.54,0.12,INR
PO00614,POL000614,V0486,2026-07-12,MAR-006,20,2921.05,0.0,INR
PO00615,POL000615,V0102,2026-06-20,PRO-036,50,6811.45,0.05,INR
PO00616,POL000616,V0466,2026-01-30,FAC-070,20,4392.45,0.18,INR
PO00617,POL000617,V0130,2026-06-15,PRO-102,5,29990.95,0.0,INR
PO00618,POL000618,V0060,2026-01-25,MAR-015,250,11656.91,0.12,INR
PO00619,POL000619,V0009,2026-07-19,FAC-100,10,5562.2,0.05,INR
PO00620,POL000620,V0443,2026-05-02,LOG-098,2,3929.8,0.12,INR
PO00621,POL000621,V0354,2026-01-26,IT -053,50,18228.13,0.12,INR
PO00622,POL000622,V0080,2026-05-28,PRO-014,50,14133.01,0.18,INR
PO00623,POL000623,V0417,2026-07-12,OFF-026,1,113.91,0.18,INR
PO00624,POL000624,V0321,2026-06-19,PRO-159,500,24020.88,0.18,INR
PO00625,POL000625,V0026,2026-06-07,LOG-009,50,3308.78,0.05,INR
PO00626,POL000626,V0449,2026-02-07,IT -042,250,15401.12,0.05,INR
PO00627,POL000627,V0032,2026-04-17,MAN-086,500,1494.37,0.18,INR
PO00628,POL000628,V0166,2026-06-20,MAR-083,10,4069.26,0.0,INR
PO00629,POL000629,V0213,2026-07-30,OFF-004,10,1063.57,0.05,INR
PO00630,POL000630,V0138,2026-04-06,OFF-020,250,813.26,0.0,INR
PO00631,POL000631,V0476,2026-04-21,PRO-046,500,24829.06,0.05,INR
PO00632,POL000632,V0123,2026-07-02,IT -045,100,23180.62,0.05,INR
PO00633,POL000633,V0483,2026-07-25,LOG-127,100,9861.91,0.12,INR
PO00634,POL000634,V0169,2026-04-27,IT -119,2,9795.8,0.05,INR
PO00635,POL000635,V0165,2026-04-02,PRO-117,5,31105.04,0.0,INR
PO00636,POL000636,V0099,2026-01-03,PRO-058,100,20348.63,0.12,INR
PO00637,POL000637,V0327,2026-07-28,MAN-004,500,2604.19,0.05,INR
PO00638,POL000638,V0171,2026-03-09,MAN-046,1,2057.4,0.05,INR
PO00639,POL000639,V0271,2026-02-26,OFF-102,250,932.97,0.05,INR
PO00640,POL000640,V0086,2026-06-16,IT -096,50,14778.73,0.12,INR
PO00641,POL000641,V0390,2026-05-13,IT -111,10,10927.95,0.12,INR
PO00642,POL000642,V0276,2026-05-19,LOG-133,100,3989.21,0.05,INR
PO00643,POL000643,V0070,2026-05-26,LOG-032,500,3168.33,0.18,INR
PO00644,POL000644,V0101,2026-01-05,IT -148,1,16432.87,0.0,INR
PO00645,POL000645,V0143,2026-06-23,FAC-090,1,303.77,0.05,INR
PO00646,POL000646,V0423,2026-04-08,IT -039,250,7032.85,0.18,INR
PO00647,POL000647,V0198,2026-01-05,MAR-137,250,11104.17,0.0,INR
PO00648,POL000648,V0102,2026-03-23,PRO-111,100,9760.14,0.12,INR
PO00649,POL000649,V0195,2026-01-17,FAC-120,50,2119.17,0.05,INR
PO00650,POL000650,V0408,2026-01-22,FAC-073,50,1677.64,0.18,INR
PO00651,POL000651,V0436,2026-02-27,OFF-099,500,1003.72,0.18,INR
PO00652,POL000652,V0279,2026-06-10,PRO-110,500,28409.19,0.05,INR
PO00653,POL000653,V0463,2026-03-04,IT -070,2,5518.64,0.0,INR
PO00654,POL000654,V0086,2026-01-14,IT -019,500,14865.0,0.12,INR
PO00655,POL000655,V0434,2026-02-22,UTI-094,1,3889.11,0.05,INR
PO00656,POL000656,V0442,2026-07-28,UTI-040,20,2716.29,0.05,INR
PO00657,POL000657,V0317,2026-02-16,IT -025,20,15426.95,0.18,INR
PO00658,POL000658,V0076,2026-06-15,MAN-085,2,1064.41,0.0,INR
PO00659,POL000659,V0447,2026-01-09,OFF-053,10,1849.66,0.18,INR
PO00660,POL000660,V0210,2026-05-19,MAR-083,500,17763.44,0.05,INR
PO00661,POL000661,V0195,2026-06-17,FAC-044,1,3141.33,0.0,INR
PO00662,POL000662,V0118,2026-07-19,LOG-149,250,8994.62,0.12,INR
PO00663,POL000663,V0344,2026-02-16,UTI-129,500,3462.67,0.12,INR
PO00664,POL000664,V0068,2026-01-07,PRO-091,250,36530.57,0.12,INR
PO00665,POL000665,V0424,2026-04-27,MAN-119,250,305.88,0.12,INR
PO00666,POL000666,V0200,2026-07-05,LOG-147,20,10782.74,0.0,INR
PO00667,POL000667,V0443,2026-04-27,LOG-120,5,1875.98,0.0,INR
PO00668,POL000668,V0019,2026-04-13,UTI-117,500,2814.8,0.12,INR
PO00669,POL000669,V0159,2026-06-21,MAN-090,500,1414.38,0.18,INR
PO00670,POL000670,V0337,2026-01-24,OFF-116,500,1971.92,0.0,INR
PO00671,POL000671,V0215,2026-04-24,OFF-078,5,957.19,0.0,INR
PO00672,POL000672,V0377,2026-03-10,MAN-159,10,859.35,0.18,INR
PO00673,POL000673,V0213,2026-02-23,OFF-034,5,792.28,0.05,INR
PO00674,POL000674,V0477,2026-03-22,MAN-017,10,655.47,0.0,INR
PO00675,POL000675,V0128,2026-03-01,OFF-016,2,1642.42,0.0,INR
PO00676,POL000676,V0004,2026-03-15,UTI-135,2,3642.39,0.0,INR
PO00677,POL000677,V0482,2026-01-27,IT -069,2,17829.43,0.05,INR
PO00678,POL000678,V0110,2026-04-22,PRO-158,10,26101.27,0.12,INR
PO00679,POL000679,V0280,2026-03-15,UTI-139,100,636.89,0.05,INR
PO00680,POL000680,V0115,2026-02-10,MAR-084,250,3217.58,0.18,INR
PO00681,POL000681,V0306,2026-01-12,PRO-040,10,33192.79,0.05,INR
PO00682,POL000682,V0360,2026-04-03,FAC-076,500,2398.94,0.0,INR
PO00683,POL000683,V0138,2026-02-14,OFF-007,1,619.47,0.0,INR
