receipt_id,receipt_line_id,po_id,po_line_id,receipt_date,item_id,quantity_received
GR00384,GRL000384,PO00384,POL000384,2026-03-21,LOG-089,10
GR00385,GRL000385,PO00385,POL000385,2026-05-27,PRO-126,1
GR00386,GRL000386,PO00386,POL000386,2026-04-07,MAN-005,100
GR00387,GRL000387,PO00387,POL000387,2026-08-08,MAN-093,250
GR00388,GRL000388,PO00388,POL000388,2026-01-23,PRO-058,10
GR00389,GRL000389,PO00389,POL000389,2026-06-09,MAR-055,100
GR00390,GRL000390,PO00390,POL000390,2026-08-04,FAC-152,10
GR00391,GRL000391,PO00391,POL000391,2026-06-26,FAC-108,250
GR00392,GRL000392,PO00392,POL000392,2026-06-01,FAC-057,50
GR00393,GRL000393,PO00393,POL000393,2026-07-31,OFF-059,10
GR00394,GRL000394,PO00394,POL000394,2026-07-25,IT -002,50
GR00395,GRL000395,PO00395,POL000395,2026-02-27,UTI-120,500
GR00396,GRL000396,PO00396,POL000396,2026-05-19,LOG-141,10
GR00397,GRL000397,PO00397,POL000397,2026-04-22,IT -037,5
GR00398,GRL000398,PO00398,POL000398,2026-07-10,FAC-067,250
GR00399,GRL000399,PO00399,POL000399,2026-06-27,PRO-089,1
GR00400,GRL000400,PO00400,POL000400,2026-03-26,FAC-147,100
GR00401,GRL000401,PO00401,POL000401,2026-07-14,FAC-134,100
GR00402,GRL000402,PO00402,POL000402,2026-05-10,MAR-019,20
GR00403,GRL000403,PO00403,POL000403,2026-07-05,OFF-078,250
GR00404,GRL000404,PO00404,POL000404,2026-02-27,MAN-072,250
GR00405,GRL000405,PO00405,POL000405,2026-04-11,LOG-066,1
GR00406,GRL000406,PO00406,POL000406,2026-03-19,MAR-046,10
GR00407,GRL000407,PO00407,POL000407,2026-06-04,IT -122,1
GR00408,GRL000408,PO00408,POL000408,2026-06-05,PRO-028,250
GR00409,GRL000409,PO00409,POL000409,2026-02-13,FAC-127,20
GR00410,GRL000410,PO00410,POL000410,2026-06-24,PRO-083,20
GR00411,GRL000411,PO00411,POL000411,2026-04-06,MAR-073,100
GR00412,GRL000412,PO00412,POL000412,2026-05-16,PRO-123,100
GR00413,GRL000413,PO00413,POL000413,2026-02-21,PRO-143,250
GR00414,GRL000414,PO00414,POL000414,2026-05-06,PRO-118,500
GR00415,GRL000415,PO00415,POL000415,2026-05-26,UTI-040,500
GR00416,GRL000416,PO00416,POL000416,2026-06-27,LOG-055,50
GR00417,GRL000417,PO00417,POL000417,2026-07-14,PRO-015,100
GR00418,GRL000418,PO00418,POL000418,2026-05-24,MAR-097,5
GR00419,GRL000419,PO00419,POL000419,2026-05-03,PRO-067,500
GR00420,GRL000420,PO00420,POL000420,2026-03-13,MAN-050,2
GR00421,GRL000421,PO00421,POL000421,2026-08-21,FAC-014,5
GR00422,GRL000422,PO00422,POL000422,2026-04-20,UTI-083,500
GR00423,GRL000423,PO00423,POL000423,2026-07-07,OFF-058,50
GR00424,GRL000424,PO00424,POL000424,2026-08-26,IT -086,50
GR00425,GRL000425,PO00425,POL000425,2026-04-25,MAR-102,10
GR00426,GRL000426,PO00426,POL000426,2026-04-14,OFF-064,5
GR00427,GRL000427,PO00427,POL000427,2026-04-10,IT -134,20
GR00428,GRL000428,PO00428,POL000428,2026-07-24,PRO-010,5
GR00429,GRL000429,PO00429,POL000429,2026-02-28,UTI-047,20
GR00430,GRL000430,PO00430,POL000430,2026-02-22,FAC-068,20
GR00431,GRL000431,PO00431,POL000431,2026-05-11,IT -087,10
GR00432,GRL000432,PO00432,POL000432,2026-06-06,UTI-096,20
GR00433,GRL000433,PO00433,POL000433,2026-08-05,UTI-025,1
GR00434,GRL000434,PO00434,POL000434,2026-05-14,FAC-039,10
GR00435,GRL000435,PO00435,POL000435,2026-07-10,LOG-022,2
GR00436,GRL000436,PO00436,POL000436,2026-01-19,LOG-112,2
GR00437,GRL000437,PO00437,POL000437,2026-05-18,MAN-040,50
GR00438,GRL000438,PO00438,POL000438,2026-06-12,UTI-100,1
GR00439,GRL000439,PO00439,POL000439,2026-08-02,PRO-017,1
GR00440,GRL000440,PO00440,POL000440,2026-04-07,FAC-111,20
GR00441,GRL000441,PO00441,POL000441,2026-05-18,FAC-156,2
GR00442,GRL000442,PO00442,POL000442,2026-02-01,PRO-039,1
GR00443,GRL000443,PO00443,POL000443,2026-04-26,LOG-032,500
GR00444,GRL000444,PO00444,POL000444,2026-07-14,PRO-118,10
GR00445,GRL000445,PO00445,POL000445,2026-04-10,UTI-066,2
GR00446,GRL000446,PO00446,POL000446,2026-07-09,FAC-103,500
GR00447,GRL000447,PO00447,POL000447,2026-06-16,MAN-086,10
GR00448,GRL000448,PO00448,POL000448,2026-08-05,MAN-067,50
GR00449,GRL000449,PO00449,POL000449,2026-01-11,PRO-093,1
GR00450,GRL000450,PO00450,POL000450,2026-03-25,MAN-022,10
GR00451,GRL000451,PO00451,POL000451,2026-01-18,MAR-026,500
GR00452,GRL000452,PO00452,POL000452,2026-03-09,FAC-141,20
GR00453,GRL000453,PO00453,POL000453,2026-07-10,MAN-124,500
GR00454,GRL000454,PO00454,POL000454,2026-03-23,OFF-038,5
GR00455,GRL000455,PO00455,POL000455,2026-07-05,MAR-084,10
GR00456,GRL000456,PO00456,POL000456,2026-06-17,MAN-090,500
GR00457,GRL000457,PO00457,POL000457,2026-07-17,FAC-045,100
GR00458,GRL000458,PO00458,POL000458,2026-07-07,UTI-099,10
GR00459,GRL000459,PO00459,POL000459,2026-05-10,PRO-005,50
GR00460,GRL000460,PO00460,POL000460,2026-02-24,IT -074,10
GR00461,GRL000461,PO00461,POL000461,2026-08-20,FAC-041,50
GR00462,GRL000462,PO00462,POL000462,2026-05-04,IT -070,10
GR00463,GRL000463,PO00463,POL000463,2026-03-27,FAC-152,50
GR00464,GRL000464,PO00464,POL000464,2026-08-04,LOG-095,5
GR00465,GRL000465,PO00465,POL000465,2026-06-05,MAN-152,250
GR00466,GRL000466,PO00466,POL000466,2026-07-03,OFF-112,5
GR00467,GRL000467,PO00467,POL000467,2026-07-15,FAC-156,100
GR00468,GRL000468,PO00468,POL000468,2026-05-19,OFF-087,1
GR00469,GRL000469,PO00469,POL000469,2026-04-03,UTI-089,2
GR00470,GRL000470,PO00470,POL000470,2026-03-31,IT -088,1
GR00471,GRL000471,PO00471,POL000471,2026-03-26,FAC-128,500
GR00472,GRL000472,PO00472,POL000472,2026-01-30,FAC-020,10
GR00473,GRL000473,PO00473,POL000473,2026-05-01,IT -141,50
GR00474,GRL000474,PO00474,POL000474,2026-06-26,UTI-103,2
GR00475,GRL000475,PO00475,POL000475,2026-07-13,PRO-074,100
GR00476,GRL000476,PO00476,POL000476,2026-07-03,MAR-031,50
GR00477,GRL000477,PO00477,POL000477,2026-07-04,OFF-073,500
GR00478,GRL000478,PO00478,POL000478,2026-07-17,IT -157,500
GR00479,GRL000479,PO00479,POL000479,2026-05-20,LOG-028,50
GR00480,GRL000480,PO00480,POL000480,2026-06-24,PRO-029,50
GR00481,GRL000481,PO00481,POL000481,2026-04-05,LOG-072,250
GR00482,GRL000482,PO00482,POL000482,2026-04-29,PRO-028,10
GR00483,GRL000483,PO00483,POL000483,2026-05-20,MAN-126,250
GR00484,GRL000484,PO00484,POL000484,2026-03-24,OFF-050,500
GR00485,GRL000485,PO00485,POL000485,2026-02-12,IT -133,2
GR00486,GRL000486,PO00486,POL000486,2026-02-04,FAC-139,10
GR00487,GRL000487,PO00487,POL000487,2026-06-30,LOG-142,500
GR00488,GRL000488,PO00488,POL000488,2026-03-23,IT -095,5
GR00489,GRL000489,PO00489,POL000489,2026-02-23,OFF-147,1
GR00490,GRL000490,PO00490,POL000490,2026-07-21,FAC-139,250
GR00491,GRL000491,PO00491,POL000491,2026-02-20,UTI-088,10
GR00492,GRL000492,PO00492,POL000492,2026-03-28,MAN-073,100
GR00493,GRL000493,PO00493,POL000493,2026-05-12,FAC-138,2
GR00494,GRL000494,PO00494,POL000494,2026-08-18,PRO-052,20
GR00495,GRL000495,PO00495,POL000495,2026-04-16,OFF-127,5
GR00496,GRL000496,PO00496,POL000496,2026-02-27,LOG-038,500
GR00497,GRL000497,PO00497,POL000497,2026-07-11,IT -055,5
GR00498,GRL000498,PO00498,POL000498,2026-06-23,OFF-120,1
GR00499,GRL000499,PO00499,POL000499,2026-06-01,UTI-039,100
GR00500,GRL000500,PO00500,POL000500,2026-06-22,OFF-134,500
GR00501,GRL000501,PO00501,POL000501,2026-03-18,MAR-001,2
GR00502,GRL000502,PO00502,POL000502,2026-02-12,OFF-116,100
GR00503,GRL000503,PO00503,POL000503,2026-05-19,LOG-021,2
GR00504,GRL000504,PO00504,POL000504,2026-03-15,UTI-101,1
GR00505,GRL000505,PO00505,POL000505,2026-08-11,IT -149,50
GR00506,GRL000506,PO00506,POL000506,2026-06-03,IT -023,20
GR00507,GRL000507,PO00507,POL000507,2026-08-18,MAN-035,50
GR00508,GRL000508,PO00508,POL000508,2026-03-07,MAN-091,2
GR00509,GRL000509,PO00509,POL000509,2026-03-15,UTI-142,10
GR00510,GRL000510,PO00510,POL000510,2026-04-14,UTI-124,5
GR00511,GRL000511,PO00511,POL000511,2026-07-13,UTI-037,20
GR00512,GRL000512,PO00512,POL000512,2026-07-16,MAN-105,100
GR00513,GRL000513,PO00513,POL000513,2026-03-19,UTI-131,2
GR00514,GRL000514,PO00514,POL000514,2026-02-20,PRO-043,2
GR00515,GRL000515,PO00515,POL000515,2026-03-10,LOG-065,100
GR00516,GRL000516,PO00516,POL000516,2026-07-04,MAR-022,1
GR00517,GRL000517,PO00517,POL000517,2026-01-31,OFF-099,50
GR00518,GRL000518,PO00518,POL000518,2026-01-27,UTI-005,2
GR00519,GRL000519,PO00519,POL000519,2026-02-14,LOG-047,250
GR00520,GRL000520,PO00520,POL000520,2026-07-09,PRO-091,10
GR00521,GRL000521,PO00521,POL000521,2026-08-04,IT -073,1
GR00522,GRL000522,PO00522,POL000522,2026-03-30,IT -054,2
GR00523,GRL000523,PO00523,POL000523,2026-07-08,FAC-124,10
GR00524,GRL000524,PO00524,POL000524,2026-07-21,IT -020,100
GR00525,GRL000525,PO00525,POL000525,2026-05-21,UTI-024,20
GR00526,GRL000526,PO00526,POL000526,2026-05-25,MAR-081,20
GR00527,GRL000527,PO00527,POL000527,2026-03-19,IT -077,50
GR00528,GRL000528,PO00528,POL000528,2026-08-04,FAC-027,5
GR00529,GRL000529,PO00529,POL000529,2026-04-13,UTI-157,20
GR00530,GRL000530,PO00530,POL000530,2026-07-02,UTI-073,5
GR00531,GRL000531,PO00531,POL000531,2026-08-22,LOG-084,5
GR00532,GRL000532,PO00532,POL000532,2026-08-27,IT -023,250
GR00533,GRL000533,PO00533,POL000533,2026-04-16,FAC-068,500
GR00534,GRL000534,PO00534,POL000534,2026-07-21,MAN-060,100
GR00535,GRL000535,PO00535,POL000535,2026-02-28,UTI-035,100
GR00536,GRL000536,PO00536,POL000536,2026-03-29,OFF-102,10
GR00537,GRL000537,PO00537,POL000537,2026-03-01,LOG-062,1
GR00538,GRL000538,PO00538,POL000538,2026-06-29,OFF-020,20
GR00539,GRL000539,PO00539,POL000539,2026-02-24,FAC-076,1
GR00540,GRL000540,PO00540,POL000540,2026-06-22,LOG-146,500
GR00541,GRL000541,PO00541,POL000541,2026-04-21,PRO-024,10
GR00542,GRL000542,PO00542,POL000542,2026-02-09,IT -158,1
GR00543,GRL000543,PO00543,POL000543,2026-05-20,IT -122,1
GR00544,GRL000544,PO00544,POL000544,2026-07-11,MAR-054,500
GR00545,GRL000545,PO00545,POL000545,2026-06-16,IT -060,5
GR00546,GRL000546,PO00546,POL000546,2026-04-15,FAC-023,500
GR00547,GRL000547,PO00547,POL000547,2026-05-03,PRO-145,2
GR00548,GRL000548,PO00548,POL000548,2026-07-05,OFF-015,20
GR00549,GRL000549,PO00549,POL000549,2026-03-09,MAR-141,2
GR00550,GRL000550,PO00550,POL000550,2026-06-04,PRO-085,50
GR00551,GRL000551,PO00551,POL000551,2026-05-13,MAN-145,1
GR00552,GRL000552,PO00552,POL000552,2026-05-06,MAN-152,50
GR00553,GRL000553,PO00553,POL000553,2026-08-11,FAC-131,100
GR00554,GRL000554,PO00554,POL000554,2026-04-29,UTI-111,250
GR00555,GRL000555,PO00555,POL000555,2026-08-25,PRO-038,2
GR00556,GRL000556,PO00556,POL000556,2026-04-19,MAR-054,500
GR00557,GRL000557,PO00557,POL000557,2026-03-24,FAC-106,2
GR00558,GRL000558,PO00558,POL000558,2026-04-22,FAC-126,100
GR00559,GRL000559,PO00559,POL000559,2026-02-25,FAC-118,500
GR00560,GRL000560,PO00560,POL000560,2026-04-07,PRO-116,20
GR00561,GRL000561,PO00561,POL000561,2026-03-28,PRO-066,500
GR00562,GRL000562,PO00562,POL000562,2026-04-07,PRO-085,20
GR00563,GRL000563,PO00563,POL000563,2026-05-07,IT -091,2
GR00564,GRL000564,PO00564,POL000564,2026-02-08,PRO-151,10
GR00565,GRL000565,PO00565,POL000565,2026-07-13,MAN-149,100
GR00566,GRL000566,PO00566,POL000566,2026-04-12,PRO-019,5
GR00567,GRL000567,PO00567,POL000567,2026-05-11,LOG-066,10
GR00568,GRL000568,PO00568,POL000568,2026-03-20,OFF-022,50
GR00569,GRL000569,PO00569,POL000569,2026-07-06,UTI-013,500
GR00570,GRL000570,PO00570,POL000570,2026-05-10,LOG-057,10
GR00571,GRL000571,PO00571,POL000571,2026-03-18,MAN-111,20
GR00572,GRL000572,PO00572,POL000572,2026-09-02,OFF-055,100
GR00573,GRL000573,PO00573,POL000573,2026-08-19,FAC-135,500
GR00574,GRL000574,PO00574,POL000574,2026-05-12,PRO-135,500
GR00575,GRL000575,PO00575,POL000575,2026-05-19,PRO-127,20
GR00576,GRL000576,PO00576,POL000576,2026-09-11,UTI-121,20
GR00577,GRL000577,PO00577,POL000577,2026-06-14,OFF-150,20
GR00578,GRL000578,PO00578,POL000578,2026-04-08,MAN-070,5
GR00579,GRL000579,PO00579,POL000579,2026-07-14,IT -110,50
GR00580,GRL000580,PO00580,POL000580,2026-01-22,LOG-103,1
GR00581,GRL000581,PO00581,POL000581,2026-05-13,OFF-008,50
GR00582,GRL000582,PO00582,POL000582,2026-02-16,OFF-020,50
GR00583,GRL000583,PO00583,POL000583,2026-06-30,OFF-136,2
GR00584,GRL000584,PO00584,POL000584,2026-06-22,MAN-111,100
GR00585,GRL000585,PO00585,POL000585,2026-09-05,MAN-077,10
GR00586,GRL000586,PO00586,POL000586,2026-05-02,LOG-126,100
GR00587,GRL000587,PO00587,POL000587,2026-03-01,OFF-097,10
GR00588,GRL000588,PO00588,POL000588,2026-03-07,MAR-012,50
GR00589,GRL000589,PO00589,POL000589,2026-03-15,UTI-135,500
GR00590,GRL000590,PO00590,POL000590,2026-04-07,OFF-099,250
GR00591,GRL000591,PO00591,POL000591,2026-06-13,MAN-025,500
GR00592,GRL000592,PO00592,POL000592,2026-05-16,PRO-015,5
GR00593,GRL000593,PO00593,POL000593,2026-03-05,OFF-012,100
GR00594,GRL000594,PO00594,POL000594,2026-03-05,OFF-073,100
GR00595,GRL000595,PO00595,POL000595,2026-08-17,MAR-003,20
GR00596,GRL000596,PO00596,POL000596,2026-07-23,MAR-083,20
GR00597,GRL000597,PO00597,POL000597,2026-07-13,MAR-068,100
GR00598,GRL000598,PO00598,POL000598,2026-04-23,IT -022,250
GR00599,GRL000599,PO00599,POL000599,2026-04-30,LOG-091,500
GR00600,GRL000600,PO00600,POL000600,2026-06-04,IT -017,100
GR00601,GRL000601,PO00601,POL000601,2026-05-10,OFF-158,10
GR00602,GRL000602,PO00602,POL000602,2026-08-15,IT -036,500
GR00603,GRL000603,PO00603,POL000603,2026-05-09,UTI-078,5
GR00604,GRL000604,PO00604,POL000604,2026-06-13,LOG-144,100
GR00605,GRL000605,PO00605,POL000605,2026-07-09,MAR-152,10
GR00606,GRL000606,PO00606,POL000606,2026-05-29,FAC-154,250
GR00607,GRL000607,PO00607,POL000607,2026-05-20,MAR-037,5
GR00608,GRL000608,PO00608,POL000608,2026-06-26,MAN-131,20
GR00609,GRL000609,PO00609,POL000609,2026-05-10,LOG-090,50
GR00610,GRL000610,PO00610,POL000610,2026-03-28,FAC-002,2
GR00611,GRL000611,PO00611,POL000611,2026-02-22,LOG-014,10
GR00612,GRL000612,PO00612,POL000612,2026-03-08,OFF-144,5
GR00613,GRL000613,PO00613,POL000613,2026-03-16,UTI-159,5
GR00614,GRL000614,PO00614,POL000614,2026-07-24,MAR-006,20
GR00615,GRL000615,PO00615,POL000615,2026-07-13,PRO-036,50
GR00616,GRL000616,PO00616,POL000616,2026-03-02,FAC-070,20
GR00617,GRL000617,PO00617,POL000617,2026-06-26,PRO-102,5
GR00618,GRL000618,PO00618,POL000618,2026-02-06,MAR-015,250
GR00619,GRL000619,PO00619,POL000619,2026-08-16,FAC-100,10
GR00620,GRL000620,PO00620,POL000620,2026-06-08,LOG-098,2
GR00621,GRL000621,PO00621,POL000621,2026-03-11,IT -053,50
GR00622,GRL000622,PO00622,POL000622,2026-06-06,PRO-014,50
GR00623,GRL000623,PO00623,POL000623,2026-07-19,OFF-026,1
GR00624,GRL000624,PO00624,POL000624,2026-07-24,PRO-159,500
GR00625,GRL000625,PO00625,POL000625,2026-07-24,LOG-009,50
GR00626,GRL000626,PO00626,POL000626,2026-03-14,IT -042,250
GR00627,GRL000627,PO00627,POL000627,2026-04-24,MAN-086,500
GR00628,GRL000628,PO00628,POL000628,2026-07-17,MAR-083,10
GR00629,GRL000629,PO00629,POL000629,2026-07-31,OFF-004,10
GR00630,GRL000630,PO00630,POL000630,2026-05-01,OFF-020,250
GR00631,GRL000631,PO00631,POL000631,2026-05-13,PRO-046,500
GR00632,GRL000632,PO00632,POL000632,2026-07-12,IT -045,100
GR00633,GRL000633,PO00633,POL000633,2026-09-07,LOG-127,100
GR00634,GRL000634,PO00634,POL000634,2026-06-08,IT -119,2
GR00635,GRL000635,PO00635,POL000635,2026-05-27,PRO-117,5
GR00636,GRL000636,PO00636,POL000636,2026-02-10,PRO-058,100
GR00637,GRL000637,PO00637,POL000637,2026-08-17,MAN-004,500
GR00638,GRL000638,PO00638,POL000638,2026-03-18,MAN-046,1
GR00639,GRL000639,PO00639,POL000639,2026-04-09,OFF-102,250
GR00640,GRL000640,PO00640,POL000640,2026-06-29,IT -096,50
GR00641,GRL000641,PO00641,POL000641,2026-05-18,IT -111,10
GR00642,GRL000642,PO00642,POL000642,2026-07-06,LOG-133,100
GR00643,GRL000643,PO00643,POL000643,2026-05-30,LOG-032,500
GR00644,GRL000644,PO00644,POL000644,2026-02-01,IT -148,1
GR00645,GRL000645,PO00645,POL000645,2026-07-31,FAC-090,1
GR00646,GRL000646,PO00646,POL000646,2026-05-17,IT -039,250
GR00647,GRL000647,PO00647,POL000647,2026-01-18,MAR-137,250
GR00648,GRL000648,PO00648,POL000648,2026-04-21,PRO-111,100
GR00649,GRL000649,PO00649,POL000649,2026-03-04,FAC-120,50
GR00650,GRL000650,PO00650,POL000650,2026-03-05,FAC-073,50
GR00651,GRL000651,PO00651,POL000651,2026-03-06,OFF-099,500
GR00652,GRL000652,PO00652,POL000652,2026-07-21,PRO-110,500
GR00653,GRL000653,PO00653,POL000653,2026-04-21,IT -070,2
GR00654,GRL000654,PO00654,POL000654,2026-01-30,IT -019,500
GR00655,GRL000655,PO00655,POL000655,2026-02-25,UTI-094,1
GR00656,GRL000656,PO00656,POL000656,2026-09-03,UTI-040,20
GR00657,GRL000657,PO00657,POL000657,2026-03-12,IT -025,20
GR00658,GRL000658,PO00658,POL000658,2026-07-09,MAN-085,2
GR00659,GRL000659,PO00659,POL000659,2026-02-07,OFF-053,10
GR00660,GRL000660,PO00660,POL000660,2026-06-12,MAR-083,500
GR00661,GRL000661,PO00661,POL000661,2026-08-09,FAC-044,1
GR00662,GRL000662,PO00662,POL000662,2026-08-09,LOG-149,250
GR00663,GRL000663,PO00663,POL000663,2026-03-28,UTI-129,500
GR00664,GRL000664,PO00664,POL000664,2026-01-29,PRO-091,250
GR00665,GRL000665,PO00665,POL000665,2026-06-02,MAN-119,250
GR00666,GRL000666,PO00666,POL000666,2026-07-20,LOG-147,20
GR00667,GRL000667,PO00667,POL000667,2026-05-18,LOG-120,5
GR00668,GRL000668,PO00668,POL000668,2026-05-06,UTI-117,500
GR00669,GRL000669,PO00669,POL000669,2026-08-10,MAN-090,500
GR00670,GRL000670,PO00670,POL000670,2026-03-09,OFF-116,500
GR00671,GRL000671,PO00671,POL000671,2026-05-31,OFF-078,5
GR00672,GRL000672,PO00672,POL000672,2026-04-26,MAN-159,10
GR00673,GRL000673,PO00673,POL000673,2026-04-10,OFF-034,5
GR00674,GRL000674,PO00674,POL000674,2026-03-23,MAN-017,10
GR00675,GRL000675,PO00675,POL000675,2026-03-27,OFF-016,2
GR00676,GRL000676,PO00676,POL000676,2026-05-07,UTI-135,2
GR00677,GRL000677,PO00677,POL000677,2026-03-09,IT -069,2
GR00678,GRL000678,PO00678,POL000678,2026-05-02,PRO-158,10
GR00679,GRL000679,PO00679,POL000679,2026-04-13,UTI-139,100
GR00680,GRL000680,PO00680,POL000680,2026-03-19,MAR-084,250
GR00681,GRL000681,PO00681,POL000681,2026-01-16,PRO-040,10
GR00682,GRL000682,PO00682,POL000682,2026-05-28,FAC-076,500
GR00683,GRL000683,PO00683,POL000683,2026-02-19,OFF-007,1
GR00684,GRL000684,PO00684,POL000684,2026-05-02,FAC-018,100
GR00685,GRL000685,PO00685,POL000685,2026-09-05,FAC-014,10
GR00686,GRL000686,PO00686,POL000686,2026-03-04,LOG-004,50
GR00687,GRL000687,PO00687,POL000687,2026-06-22,MAR-013,2
GR00688,GRL000688,PO00688,POL000688,2026-03-14,IT -049,20
GR00689,GRL000689,PO00689,POL000689,2026-08-19,MAR-091,1
GR00690,GRL000690,PO00690,POL000690,2026-07-25,UTI-064,50
GR00691,GRL000691,PO00691,POL000691,2026-04-19,FAC-093,500
GR00692,GRL000692,PO00692,POL000692,2026-05-11,OFF-079,1
GR00693,GRL000693,PO00693,POL000693,2026-07-14,LOG-088,10
GR00694,GRL000694,PO00694,POL000694,2026-05-26,UTI-078,100
GR00695,GRL000695,PO00695,POL000695,2026-02-27,FAC-094,50
GR00696,GRL000696,PO00696,POL000696,2026-04-20,MAR-020,20
GR00697,GRL000697,PO00697,POL000697,2026-05-27,PRO-006,10
GR00698,GRL000698,PO00698,POL000698,2026-06-26,UTI-096,1
GR00699,GRL000699,PO00699,POL000699,2026-05-31,PRO-056,250
GR00700,GRL000700,PO00700,POL000700,2026-07-15,OFF-109,100
GR00701,GRL000701,PO00701,POL000701,2026-05-17,PRO-050,500
GR00702,GRL000702,PO00702,POL000702,2026-07-02,UTI-087,1
GR00703,GRL000703,PO00703,POL000703,2026-04-21,LOG-064,50
GR00704,GRL000704,PO00704,POL000704,2026-03-09,PRO-015,500
GR00705,GRL000705,PO00705,POL000705,2026-04-09,IT -061,5
GR00706,GRL000706,PO00706,POL000706,2026-09-12,PRO-129,250
GR00707,GRL000707,PO00707,POL000707,2026-05-12,FAC-065,250
GR00708,GRL000708,PO00708,POL000708,2026-08-28,FAC-123,20
GR00709,GRL000709,PO00709,POL000709,2026-06-21,UTI-063,100
GR00710,GRL000710,PO00710,POL000710,2026-03-04,IT -100,10
GR00711,GRL000711,PO00711,POL000711,2026-05-19,MAN-062,5
GR00712,GRL000712,PO00712,POL000712,2026-02-23,MAR-025,5
GR00713,GRL000713,PO00713,POL000713,2026-06-29,FAC-046,5
GR00714,GRL000714,PO00714,POL000714,2026-03-26,MAN-055,50
GR00715,GRL000715,PO00715,POL000715,2026-05-24,UTI-052,1
GR00716,GRL000716,PO00716,POL000716,2026-04-20,FAC-087,5
GR00717,GRL000717,PO00717,POL000717,2026-05-15,OFF-131,2
GR00718,GRL000718,PO00718,POL000718,2026-05-13,FAC-140,250
GR00719,GRL000719,PO00719,POL000719,2026-07-01,MAR-087,1
GR00720,GRL000720,PO00720,POL000720,2026-03-12,MAN-102,500
GR00721,GRL000721,PO00721,POL000721,2026-03-15,MAR-138,20
GR00722,GRL000722,PO00722,POL000722,2026-02-15,OFF-055,100
GR00723,GRL000723,PO00723,POL000723,2026-05-25,MAR-052,100
GR00724,GRL000724,PO00724,POL000724,2026-07-05,PRO-086,10
GR00725,GRL000725,PO00725,POL000725,2026-04-05,MAR-105,10
GR00726,GRL000726,PO00726,POL000726,2026-07-02,PRO-078,2
GR00727,GRL000727,PO00727,POL000727,2026-02-11,PRO-092,20
GR00728,GRL000728,PO00728,POL000728,2026-07-12,UTI-091,5
GR00729,GRL000729,PO00729,POL000729,2026-09-01,PRO-028,100
GR00730,GRL000730,PO00730,POL000730,2026-07-28,MAN-128,20
GR00731,GRL000731,PO00731,POL000731,2026-07-07,UTI-114,50
GR00732,GRL000732,PO00732,POL000732,2026-04-15,PRO-094,20
GR00733,GRL000733,PO00733,POL000733,2026-04-03,IT -132,10
GR00734,GRL000734,PO00734,POL000734,2026-06-04,IT -002,500
GR00735,GRL000735,PO00735,POL000735,2026-05-22,LOG-004,250
GR00736,GRL000736,PO00736,POL000736,2026-07-12,OFF-135,2
GR00737,GRL000737,PO00737,POL000737,2026-07-05,OFF-077,500
GR00738,GRL000738,PO00738,POL000738,2026-04-19,IT -079,100
GR00739,GRL000739,PO00739,POL000739,2026-03-01,LOG-082,10
GR00740,GRL000740,PO00740,POL000740,2026-07-05,UTI-116,10
GR00741,GRL000741,PO00741,POL000741,2026-05-20,FAC-068,1
GR00742,GRL000742,PO00742,POL000742,2026-04-27,IT -080,5
GR00743,GRL000743,PO00743,POL000743,2026-02-16,LOG-082,10
GR00744,GRL000744,PO00744,POL000744,2026-08-06,MAN-121,10
GR00745,GRL000745,PO00745,POL000745,2026-01-10,LOG-030,50
GR00746,GRL000746,PO00746,POL000746,2026-04-13,LOG-057,2
GR00747,GRL000747,PO00747,POL000747,2026-04-15,MAN-114,100
GR00748,GRL000748,PO00748,POL000748,2026-08-03,MAR-094,2
GR00749,GRL000749,PO00749,POL000749,2026-06-23,PRO-036,5
GR00750,GRL000750,PO00750,POL000750,2026-05-07,FAC-155,2
GR00751,GRL000751,PO00751,POL000751,2026-04-25,UTI-084,250
GR00752,GRL000752,PO00752,POL000752,2026-03-20,PRO-034,2
GR00753,GRL000753,PO00753,POL000753,2026-04-19,OFF-075,2
GR00754,GRL000754,PO00754,POL000754,2026-03-10,UTI-056,20
GR00755,GRL000755,PO00755,POL000755,2026-06-02,IT -057,10
GR00756,GRL000756,PO00756,POL000756,2026-06-22,OFF-058,50
GR00757,GRL000757,PO00757,POL000757,2026-05-06,UTI-062,50
GR00758,GRL000758,PO00758,POL000758,2026-08-04,MAN-160,20
GR00759,GRL000759,PO00759,POL000759,2026-08-04,IT -136,2
GR00760,GRL000760,PO00760,POL000760,2026-07-05,PRO-069,20
GR00761,GRL000761,PO00761,POL000761,2026-03-14,OFF-148,500
GR00762,GRL000762,PO00762,POL000762,2026-03-15,LOG-035,2
GR00763,GRL000763,PO00763,POL000763,2026-07-30,IT -062,10
GR00764,GRL000764,PO00764,POL000764,2026-08-13,FAC-003,10
GR00765,GRL000765,PO00765,POL000765,2026-04-23,IT -142,10
GR00766,GRL000766,PO00766,POL000766,2026-07-09,MAN-125,50
GR00767,GRL000767,PO00767,POL000767,2026-07-29,LOG-144,2
GR00768,GRL000768,PO00768,POL000768,2026-07-02,PRO-010,50
GR00769,GRL000769,PO00769,POL000769,2026-07-25,IT -110,20
GR00770,GRL000770,PO00770,POL000770,2026-06-21,UTI-023,5
